Genome	BAr1A.filtered Trimmed Mean	BAr1A.filtered.filtered Trimmed Mean	BAr1B.filtered Trimmed Mean	BAr1B.filtered.filtered Trimmed Mean	BAr1C.filtered Trimmed Mean	BAr1C.filtered.filtered Trimmed Mean	BAr2D.filtered Trimmed Mean	BAr2D.filtered.filtered Trimmed Mean	BAr2E.filtered Trimmed Mean	BAr2E.filtered.filtered Trimmed Mean	BAr2F.filtered Trimmed Mean	BAr2F.filtered.filtered Trimmed Mean	BAr3G.filtered Trimmed Mean	BAr3G.filtered.filtered Trimmed Mean	BAr3H.filtered Trimmed Mean	BAr3H.filtered.filtered Trimmed Mean	BAr3I.filtered Trimmed Mean	BOr1A.filtered Trimmed Mean	BOr1B.filtered Trimmed Mean	BOr1C.filtered Trimmed Mean	BOr2D.filtered Trimmed Mean	BOr2E.filtered Trimmed Mean	BOr2F.filtered Trimmed Mean	BOr3G.filtered Trimmed Mean	BOr3H.filtered Trimmed Mean	BOr3I.filtered Trimmed Mean	CRr1A.filtered Trimmed Mean	CRr1B.filtered Trimmed Mean	CRr1C.filtered Trimmed Mean	CRr2D.filtered Trimmed Mean	CRr2E.filtered Trimmed Mean	CRr2F.filtered Trimmed Mean	CRr3G.filtered Trimmed Mean	CRr3H.filtered Trimmed Mean	CRr3I.filtered Trimmed Mean	LABRr1A.filtered Trimmed Mean	LABRr1B.filtered Trimmed Mean	LABRr1C.filtered Trimmed Mean	LASAr3G.filtered Trimmed Mean	LASAr3H.filtered Trimmed Mean	LASAr3I.filtered Trimmed Mean	LASCr2D.filtered Trimmed Mean	LASCr2E.filtered Trimmed Mean	LASCr2F.filtered Trimmed Mean	LASYr2D.filtered Trimmed Mean	LASYr2E.filtered Trimmed Mean	LASYr2F.filtered Trimmed Mean	LAWAr2D.filtered Trimmed Mean	LAWAr2E.filtered Trimmed Mean	LAWAr2F.filtered Trimmed Mean	MGr1A.filtered Trimmed Mean	MGr1B.filtered Trimmed Mean	MGr1C.filtered Trimmed Mean	MGr2D.filtered Trimmed Mean	MGr2E.filtered Trimmed Mean	MGr2F.filtered Trimmed Mean	MGr3G.filtered Trimmed Mean	MGr3H.filtered Trimmed Mean	MGr3I.filtered Trimmed Mean	MHr1A.filtered Trimmed Mean	MHr1B.filtered Trimmed Mean	MHr1C.filtered Trimmed Mean	MHr2D.filtered Trimmed Mean	MHr2E.filtered Trimmed Mean	MHr2F.filtered Trimmed Mean	MHr3G.filtered Trimmed Mean	MHr3H.filtered Trimmed Mean	MHr3I.filtered Trimmed Mean	SEr2D.filtered Trimmed Mean	SEr2E.filtered Trimmed Mean	SEr2F.filtered Trimmed Mean	SEr3G.filtered Trimmed Mean	SEr3H.filtered Trimmed Mean	SEr3I.filtered Trimmed Mean
SEr2D2E2F_vRhyme_unbinned_185	10.609858	10.609858	30.162233	30.162233	9.154334	9.154334	0.27299467	0.27299467	5.932518	5.932518	5.7349887	5.7349887	0	0	0.068658344	0.068658344	0.04651456	3.063364	0.22681625	0.16479684	0.73860246	1.074751	0.5580907	0.45968318	0.18572208	0.1637884	1.8775579	4.3613176	4.3518634	12.4903145	10.060044	6.6571283	1.712551	3.7161226	2.63759	0.36274633	0.2456826	0.8763393	8.995714	11.414093	4.7884784	5.5780497	10.856129	9.028278	0.9407118	3.4398503	3.4025378	6.5282154	15.400437	4.217656	1.3497626	2.690029	2.040716	3.507122	5.47502	7.255683	10.481154	8.411824	9.180848	2.0105467	2.832556	4.192361	0.9492836	1.9482331	1.8549099	2.3087945	8.11013	5.136266	12.2777	1.5169545	29.861633	0.04798521	0.012311442	1.8192362
SEr2D2E2F_vRhyme_unbinned_135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11559086	0.40744787	0.006156902	0.006852036	0	0.10734856	0.24150944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5201589	0	0	0	0.32562065	0.039523337	0	0.045779545	0.0347567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036146972	11.808937	0.12234359	0.11261172	0.49870902
BOr1A1B1C_vRhyme_unbinned_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.954179	4.2046094	2.7428546	1.0416478	0.28772345	1.4009618	1.031576	0.9282279	0.05026767	0	0	0	0	0	0	0	0	0	0	0	0	1.2321931	0.3655748	0.008801379	0	0.13973324	0	22.95436	2.4682877	6.2977953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEr3G3H3I_vRhyme_unbinned_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32842737	0.2491142	11.578723
SEr3G3H3I_vRhyme_unbinned_109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012983107	0	0	0	0	0	0	0	0	0.2021154	0.040904306	0.045967218	0.27460024	0.31550455	0.10145872	0	0	0.07103113	0.13609704	0.091934435	0	0.11243671	0.89598477	1.0270189	0	0	0.007469046	0.7304627	0	1.016492	0	0	0	0	0	0	0	0	0.14040804	0	0	0	0	0	0	0.47029927	1.0926863	0.18291643	1.5896536	0.14757632	0	8.758133	9.009274	19.29816
LASAr3G3H3I_vRhyme_unbinned_52	0	0	0	0	0	0	0	0	0	0	0	0	0.39383698	0.39383698	0.82969975	0.82969975	0.5514619	0.038476706	0.015830094	0.039040055	0.14844234	0.28742042	0.068503186	0.021181906	0.011942989	0.21683286	0	0	0	0.2382401	0.23412766	0	0	0	0	0	0	0	4.910822	1.8458679	4.884176	1.1563855	2.2566617	2.175483	0.77573097	1.8142077	2.2482677	0.43276435	8.901639	0.6810884	0.0025914032	0	0.070531234	0.0055771507	0.00197172	0	0	0	0	0	0	0	1.2260154	0.40206185	0.5146189	4.6094303	0.826883	0	0	0	0	0	0	0
MGr1A1B1C_vRhyme_unbinned_2	0.721705	0.721705	2.955484	2.955484	0.80947715	0.80947715	0	0	0.6844684	0.6844684	1.6812487	1.6812487	0	0	0.058934696	0.058934696	0	0.29698327	0.047385734	0.15979561	0.114159726	0.020928117	0.14299713	0.0002099811	0.038846504	0.13795759	1.0799328	2.078323	0.9208371	4.0755234	1.7797298	1.6954575	1.4492196	2.0350668	5.0928817	0.060754534	0.095261425	0	0.5843774	0.72800446	0.23118919	0.10366067	0.19738224	0.023237908	0.17253447	0.16826485	0.700217	0.034156926	0.37607616	0.19353259	1.7665011	11.218591	8.616855	0.100580946	0.7080563	1.1189893	1.9477847	1.366627	0.3245608	0.6382726	1.8205361	0.96941274	0.053055227	0.09694128	0	0.366767	0.38293552	6.065094	0.57401836	0.10793029	1.8607825	3.0599146	5.2186604	2.5957863
MGr2D2E2F_vRhyme_unbinned_67	0.6807324	0.6807324	0.398224	0.398224	0.4004268	0.4004268	0.14035933	0.14035933	0.78970194	0.78970194	0.24216975	0.24216975	0.22007297	0.22007297	0.20720038	0.20720038	0.13987747	0.16424589	0.056790803	0.3558202	0.08687272	0.1438012	0.11303091	0	0	0.0072279205	0.63185793	1.0038549	0.9404557	0.4776623	0.48846975	0.5868383	0.71673435	0.73242927	0.71728504	0.8832519	0.4113031	0.6689612	0.13450816	0.2068562	0.124251395	0.5698355	0.46857575	0.53362703	0.13196118	0	0.056446616	0.45838782	0.04908102	1.2427893	7.235355	5.0838437	1.6068699	9.163351	14.581125	4.6808014	2.5930336	11.640669	9.870035	0.58656293	0.81365734	0.34673366	0.1351277	0.11096579	0.0068148966	0.14400771	0.43608454	0.7819233	1.5300475	0.49734977	0.38383698	0.7766917	0.9457562	9.720796
BOr3G3H3I_vRhyme_unbinned_36	3.2517264	3.2517264	0.5239849	0.5239849	2.321057	2.321057	3.491115	3.491115	2.0269313	2.0269313	3.0793664	3.0793664	6.9330173	6.9330173	16.906776	16.906776	8.838735	0.5628856	2.477074	5.449406	0.7125495	0.47491023	0.53194916	2.7187643	6.213286	12.308581	5.3014917	1.2117208	2.1906362	0.8682902	1.4881226	4.1862626	0.68142897	2.42137	2.9901023	0.26714852	0.46519658	0.77897984	1.14216	0.71149063	1.4967774	0.035954334	2.0155141	0.06735107	2.460593	2.3609245	1.9349507	0.071126044	0.27428412	0.10187828	0.0072276955	0.06937667	0.2993739	0.16863088	0.57025135	0.4179173	0.5978271	1.5461284	0.38739526	8.527852	1.921232	2.23078	0.7225854	1.7403554	0.95069516	12.124482	0.33749193	1.9348127	1.4889973	0.21968511	0.23483105	1.7702789	0.4070988	1.8873492
SEr3G3H3I_vRhyme_unbinned_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002269289	0	0.0023533367	0	0	0	0.009245251	0.023533367	0.023365272	0	0.052613884	0.04908388	0	0	0	0.003614053	0	0	0	0	0	1.5347117	1.4996638	0.9547823	2.9679778	4.3374515	3.7829046
MGr2D2E2F_vRhyme_unbinned_82	0	0	0	0	0.004142766	0.004142766	0	0	0	0	0	0	0	0	0	0	0	0.045676652	0.051943913	0.0115785	0.13490546	0.037072446	0.08476737	0.04025919	0.04302103	0.022625877	0.015721267	0.025706396	0	0	0	0	0.26471213	0.006585936	0.025918845	0	0	0	0	0.013702995	0	0.10441895	0.019864032	0	0	0	0	0	0	0.023157	3.6083493	1.8171872	1.2975355	1.2071383	6.4831104	3.6036754	0.15753134	4.704695	1.5815806	0	0	0.06373487	0	0	0	0	0	0.022413427	0	0	0	0	0.055555556	1.0205014
SEr2D2E2F_vRhyme_unbinned_207	0.28480092	0.28480092	0.0061997483	0.0061997483	0.012012012	0.012012012	0	0	0.10854403	0.10854403	0	0	0	0	0	0	0	0.009638671	0.04877458	0.04901676	0.09440085	0.16109659	0.10772062	0	0.010801123	0.021747554	0.019810133	0.104087956	0.0999225	0.06180374	0.075753175	0.0040685846	0.06490362	0.062384967	0.103409864	0.0004359198	0	0	0.052213505	0.046982467	0.061852176	0.08248571	0.170929	0.061513126	0.22498305	0	0.02048823	0.024169331	0	0.03913591	0.048144918	0.08049986	0.013997869	0.17063838	0.25990507	0.06989247	0.08965417	0.41039425	0.41310665	0	0.071636155	0.015015015	0	0.0065872325	0	0	0.046643417	0.116148405	12.117746	5.3452487	1.8690304	3.8919404	3.8395815	11.124431
SEr3G3H3I_vRhyme_unbinned_184	0.10394671	0.10394671	0.21361236	0.21361236	0.51866513	0.51866513	0	0	0.18338361	0.18338361	0	0	0	0	0	0	0	0.037958775	0.02991453	0.034502264	0.04436903	0	0.04524887	0.0015082957	0	0.01200352	0.1870915	0.12826797	0.55304176	0.36865258	0.2332202	0.31347412	0.37575415	0.77677226	0.7762066	0.44702113	0.30857214	0.10193565	0.010620915	0.3809075	0.2885244	0.7006662	0.38964304	0.62456006	0.1402715	0.0012569131	0.010935144	0.15642282	0.04103821	0.2545249	0.16647813	0.2993967	0.13203871	0.050653595	0.053418804	0.051282052	0.32811713	0.22322775	0	0.34338865	0.36519608	0.3083836	0	0.027714932	0	0.16723228	0.41842633	1.0793741	0.53594774	0.4216943	0.124497235	1.5162141	0.23655103	11.08547
BAr2D2E2F_vRhyme_unbinned_5	2.515827	2.515827	0	0	0.07315919	0.07315919	0.013078874	0.013078874	0	0	26.209188	26.209188	0	0	0.21221018	0.21221018	0.28886354	0.23636606	0.89009136	0.29107165	6.0182595	2.8942044	2.585116	0	0.019302864	0.35792193	1.0527644	0.6322871	1.6982152	0.099777974	1.1263846	1.2507795	0.0070126057	0.44366258	0.045084503	0	0	0.0030695316	0	0.0018684105	0.17507249	0.035766717	0.07923759	0.038824115	0.02909382	0	0.35746092	0.031617388	0.0046467613	0.42910352	0.090484455	2.038994	0.37108573	0.14639118	0.17525448	0.72273517	1.2467394	1.4808731	0.01531126	0.08642005	0.70365065	1.0018563	0	0	0	0.014085874	0.08941679	0.022323865	1.3487254	0.87583566	0.17639494	0	0	0.23506787
LABRr1A1B1C_vRhyme_unbinned_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.542163	4.5273724	2.0814924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6106415
LABRr1A1B1C_vRhyme_unbinned_86	1.0451106	1.0451106	3.502921	3.502921	1.8926347	1.8926347	0	0	0.7289532	0.7289532	0.55157554	0.55157554	0	0	0	0	0	0.29652333	0	0.028637104	0.09405229	0.035820324	0	0.001436644	0.006800115	0	1.0974045	6.187051	7.2306294	1.3216166	0.8012642	0.28905278	1.3599272	1.1425151	0.789388	5.32698	7.12767	0.52590746	0	0.013504454	0.04827124	1.7120966	2.7936978	1.9004885	0	0	0.0041183797	0.24509147	0.18465663	2.3065798	10.189541	6.6535773	2.0615842	3.1072695	3.340772	1.517958	2.443061	2.4723685	1.5790633	1.6881524	5.1514225	2.915621	0.6085624	0.24078153	0.2631932	0.7866105	7.277464	1.5439134	0.25447753	0.42888612	0.08409156	0.44861603	0.38597834	2.609616
LABRr1A1B1C_vRhyme_unbinned_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.174354	6.0845633	3.0216277	0	0	0	0	0	0	0	0	0	0	0.5187577	0.028495286	0	0	0	0	0	0	0	0	0	0	0	0	0.17373924	1.3312833	7.9980526	0	0	0	0	0	0	0	0	4.853526
SEr3G3H3I_vRhyme_unbinned_182	1.7692134	1.7692134	1.1661978	1.1661978	2.1521323	2.1521323	0.045572184	0.045572184	1.2709576	1.2709576	1.2223473	1.2223473	0.13525374	0.13525374	0.2898616	0.2898616	0.15967143	0.31664228	0.15933385	0.16462249	0.33723417	0.16484752	0.11770001	0.035782605	0.07809159	0.019129066	0.9909981	1.418814	1.4379431	1.3822438	1.4266907	2.3829188	3.1034095	2.5729718	1.8241252	0.20310566	0.19185327	1.021042	0.32215595	0.20175537	0.24372679	1.1073478	1.4708	1.0668392	0.8356026	0.016203443	0.31495443	0.1924159	0.34814897	0.34623608	0.86575896	2.4399686	1.5848993	0.49758074	0.90930575	1.5686959	1.9887476	2.3726792	0.62090695	0.7308428	1.143918	1.6557894	0	0.12028806	0.05266119	0.56306964	0.20366828	2.1091483	0.9902104	1.9707438	2.0783167	7.4735007	7.2366376	1.3048273
MGr2D2E2F_vRhyme_unbinned_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12561712	0	0.047662582	0.00048759676	0.26525265	2.0173707	1.9221064	1.3483269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4907055	8.74194	3.637289	4.7631497	8.52764	13.422258	32.635765	10.223746	0.1120863	0	0.029133907	0	0	0	0	0	0	1.855001	0	0.05851161	0.05101481	0	0	0.0044493205
BAr3G3H3I_vRhyme_unbinned_6	0	0	0	0	0	0	0	0	0	0	0	0	19.437607	19.437607	25.639786	25.639786	0.5793258	0	0	0	0	0	0	0.29263955	0.25189424	0.023503942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036415648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013143652	0	0	0.65718263	0.86160505	0.76689345	0	0	0.02234421
LASYr2D2E2F_vRhyme_unbinned_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059406757	0.00082624145	0.2867884	0.46963564	9.941172	5.7104025	0.6451293	0.61373216	0.554408	15.704041	4.383376	3.5347435	0.74386513	0.672891	0.6703297	0	0	0	0	0	0	0	0.013880856	0.008923408	0	0	0	0	1.8114517	1.1034454	2.943485	0.3428902	0	0	0	0	0	0	0.697513
SEr2D2E2F_vRhyme_unbinned_105	0.00085714285	0.00085714285	0.10468572	0.10468572	0.0102285715	0.0102285715	0	0	0.016514286	0.016514286	0.0032	0.0032	0	0	0	0	0	0.06737143	0.27497143	1.3078285	0.06462857	0.117142856	0.13537143	0	0	0	0.07417143	0.33382857	0.14148572	0.66057146	1.6149143	0.9909143	0.26794285	0.27737144	0.3746857	0.09794286	0.045657143	0.032114286	0.070685714	0.3348	0.1644	0.47588572	0.3362857	0.3170857	0.027028572	0	0.13828571	0.53508574	0.18942857	0.6350286	0.91205716	0.31085715	0.34771428	0.24011429	0.2909143	0.616	0.53022856	0.9686857	0.234	0	0.45622858	0.07194286	0.0444	0.033485714	0	0.1076	0.34657142	0.454	21.337543	5.865714	9.793543	7.9021144	9.387886	23.748343
SEr3G3H3I_vRhyme_unbinned_178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4248913	0.27897522	0	0	0	0.2530724	0.15106826	0.11798071	0	0	0	0	0	0	0	0	0	0	0	0	0.04145396	0.07903195	0	0	0.042304784	0	0.5556343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04490452	0.15768576	0.23945926	13.345529	12.4046135	16.382019
CRr1A1B1C_vRhyme_bin_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21917547	0	0	0.08416323	0.13349795	0.07992506	0.011209335	0	0	3.3993707	1.5072259	9.177958	0.027489018	0.17982228	0.05320455	0.14464362	1.8386583	3.6322293	0	0	0	0	0	0	0	0	0	0.0067210537	0	0	0	0	0	0	0	0	0.005297718	0	0.013396633	0.04319573	0.87621987	0.0022782462	2.5473838	1.191982	3.7174883	0	0	0	0	0	1.8899485	0.20046292	0.18081363	8.114172	0.14093749	0	0.25350833
SEr2D2E2F_vRhyme_unbinned_131	0.5098807	0.5098807	0.23431382	0.23431382	0	0	0	0	0.8222384	0.8222384	0.024405792	0.024405792	0	0	0	0	0	0	0	0	0	0.051816773	0.004735452	0	0	0	0.06356434	0.05190784	0.032692835	0.08569347	0	0.0006374647	0.485566	0.7504781	0.2790274	0	0	0	0	0.016756216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08542027	0.03578909	0	0	0	0	0	0.49831527	2.5744467	3.2307622	0.27492943	3.524178	2.9444494	8.505419
CRr1A1B1C_vRhyme_unbinned_55	0.5047764	0.5047764	0.02897969	0.02897969	0.77739424	0.77739424	0	0	0	0	0	0	0	0	0.03275267	0.03275267	0.004094084	0.06349844	0.47314763	1.0439111	0.87573254	0.14120574	0.2992695	0	0	0	10.032271	2.220599	6.0305853	0.23520912	0.37344465	0.03379626	0.3126756	0.94460946	2.5183432	0.58625674	0.50276953	0.3820342	0	0	0	0.13117123	0.02271815	0.09689331	0.12667577	0.48799872	0	0	0	0.018864896	0.47411093	0.92983866	0.41558963	0	0	0	0	1.2949346	0	7.948864	1.7835755	3.080517	0	0	0	1.2663562	0	1.9804126	0.3292125	0	0.035000402	0.15565546	0.16585052	2.2051055
MGr3G3H3I_vRhyme_unbinned_67	0	0	3.062024	3.062024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19498914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091142235	2.6980865	0	0	0	0	0	0	0	0	0	7.239574	0.255869	1.6076149	0.83144605	0.38417834	0.9005721	2.6937857	6.920221	4.3298087	2.697613	4.264865	10.635629	0	0	0	0.2715723	0	0	0	0	0	0	0	0	0	0	5.275952
MGr3G3H3I_vRhyme_unbinned_47	0	0	0	0	0.5027893	0.5027893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005375799	0.008418703	0	0.002332894	0	0	0	0	0.06106096	0.0020286033	0.00040572067	0.07921696	0.038543463	0.0534537	0	0.033471953	0.15052237	0.03144335	0.03621057	0.0618724	0.013084492	0.0047672177	0.020286033	0.027791865	0	0	0	0	0.19302161	0	0.28684452	1.8242215	0.42965817	0.1842986	9.478852	8.146262	3.9292018	0.83527744	13.688508	15.038746	0	0.023531798	0.00618724	1.2648342	0.01835886	0	0.027589004	0.06471244	0	0.026270412	0.093518615	0.022618927	0.08915711	0.11157318	0.5188153
MGr3G3H3I_vRhyme_unbinned_99	0	0	0.096878745	0.096878745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025110221	0	0	0	0	0.006949108	0	0.004846857	0.06589974	0.023358347	0	0	0	0	0.07918479	0.093842156	0.05848346	0	0	0.0045548775	0.04972408	0	0.20996234	20.315718	28.326374	18.8562	1.5570674	9.0539	4.211539	1.7244883	5.811031	9.949166	0	0	0	0.018482292	0	0	0	0.13086514	0.033314843	0.06549096	0.059534583	0.0036497416	0.088907704	0.020934917	0.20499869
MHr3G3H3I_vRhyme_unbinned_6	0.09972145	0.09972145	0.5400557	0.5400557	0	0	0.016155988	0.016155988	0	0	0.25236768	0.25236768	0	0	0	0	0	0.17938718	0.022841226	0.16802229	0.102952644	0.39420614	0.11933148	0	0	0	0.7194429	1.694819	0.35130918	5.6343174	0.57225627	0.30830082	5.224847	1.5888579	8.628747	0.027632313	0.12345404	0.03498607	0.00011142061	0.3253482	0	0.5343733	0.18629527	0.28579387	0.064958215	0	0.0005571031	0.05259053	0	3.0958216	2.3391643	0.7583287	0.22841226	5.11532	2.0309749	1.8849025	1.3023956	2.649248	1.846351	0.6469081	0.9449582	0.2886908	0	0	0	0.19075209	1.6125906	11.007911	14.209582	4.342284	0.7706964	5.185738	5.72078	19.481894
MHr3G3H3I_vRhyme_unbinned_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027199827	0.13935848	0.93465537	0.61313397	0.4307542	3.8435197	1.5273082	0.15886432	1.4726918	0	0.6860641	1.1076072	0.8599913	0.68335503	3.0134373	10.081599	0.13469875	0.15225402	0.32412225	0.119960986	0.015821412	1.584417	0	0	0	0.38469875	7.319029	2.3389683	3.4431078	12.58886	0	0	0	0	0.08820979	0	0.1957087
LABRr1A1B1C_vRhyme_unbinned_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.761274	15.533047	4.06207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83029
LABRr1A1B1C_vRhyme_bin_16	0	0	0.8050938	0.8050938	0.49218053	0.49218053	0	0	0	0	0	0	0	0	0	0	0.16228776	0.14034852	0.05254692	0.054468274	0	0	0.07730116	0.12368186	0.7107685	0.5491957	0.37296695	1.978731	2.358043	0.2600536	0.12287757	0	0.20116176	0.16184093	0.006747096	4.610724	5.250179	0.15428954	4.0328417	0.80978554	0.2860143	0.74021447	1.9420018	0.61282396	0.027077748	0.54267204	0.021715818	0.07886506	0.77868634	1.1195264	3.163673	2.8068812	0.87962466	1.4349419	1.0600983	0.67529047	1.8225201	2.4560769	0.7406166	0.44084004	1.8768096	1.0688561	1.0737265	0.80773014	0.60281503	0.28480786	3.4419124	0.034226988	0.061930295	0.08440572	0.49057195	0	0	0.2751117
SEr3G3H3I_vRhyme_unbinned_160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.665824	0.18472372	0.915192	2.505357	2.4997592	11.01559
LABRr1A1B1C_vRhyme_unbinned_126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5852523	3.5059407	2.118753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.823187
CRr2D2E2F_vRhyme_unbinned_30	0	0	0	0	0.2659922	0.2659922	0.038570978	0.038570978	0.035093267	0.035093267	0.0012646222	0.0012646222	0	0	0.18811256	0.18811256	0.105595954	0.21804194	0.13710612	0.07419117	0.28780693	0.014648541	0	0	0	0	0.93265885	8.713352	8.1631365	6.2877016	7.3063545	7.3963537	7.1725154	5.7287383	7.186637	0	0	0	0.39993677	0.20560649	0.06807883	0	0.15280852	0.032353252	0	0.048687954	0.092633575	0	0	0	0.5904732	2.4948888	1.1636631	0.17241016	0.5809885	0.30846244	1.4857203	0.74802405	0.0796712	0.7204131	7.9618506	5.9317102	0	0.050374117	0.009273896	0	0.22531351	6.543366	1.162504	3.7057645	2.2323744	0.034671724	0	0.0113816
LASCr2D2E2F_vRhyme_unbinned_50	0	0	0.02552151	0.02552151	0	0	0	0	0.1801024	0.1801024	0	0	0	0	0	0	0	0	0	0.021777336	0	0	0	0.016810576	0	0	0	0.02865439	0	0.3603576	0.084052876	0.23252082	1.1637503	0.2493314	1.2102851	1.6601971	1.7605257	2.728433	0.021013219	0.41285244	0.65691143	2.2225108	5.6412473	3.8036983	0	0.0023687629	0	0.164438	0.20333154	1.2339727	0.003896997	1.4914037	0.74363875	0	1.1467869	0.19316879	1.047528	0.012378696	0.15885994	0	0.05501643	0	0.15939482	3.3191717	1.3531749	4.58241	3.6290975	1.8213494	0.17589974	0.08642164	0.018109575	0	0	4.297165
BOr3G3H3I_vRhyme_bin_3	0	0	0.056986917	0.056986917	0	0	0	0	0	0	0	0	0.64139473	0.64139473	3.2824082	3.2824082	0.19877493	0.12546179	0	0.40815598	0.3455681	0.37345377	0.6126749	5.8833566	2.8357365	1.2112162	0	0.49054986	2.5234883	0	0.09576471	0.0015015373	0	0	0.5030865	0	0	0	0	0.08646948	0.017017422	0.30929285	1.3221632	0.3068618	0	0.35307577	0	0.25871727	6.326763	0	0	0	0	0	0	0	0	0	0	0	0.69065946	1.3295755	0	0	0.14045332	0	0	0.18292537	0.27654505	0.09972114	0.14419524	0	0	0.020425674
BAr2D2E2F_vRhyme_unbinned_6	0	0	0	0	0	0	12.344735	12.344735	0.120389834	0.120389834	0.022358112	0.022358112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019109497	0	0	0	0	0.17762278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LASCr2D2E2F_vRhyme_unbinned_90	0	0	0	0	0	0	0	0	0	0	0	0	2.989445	2.989445	0.9983299	0.9983299	0.26013762	0	0	0	1.5955641	0.35747212	1.9102144	1.886766	3.8074687	1.1910615	0	0	0	0	0	0	0	0	0	0	0	0	2.989779	4.7919703	1.3038948	2.2349522	10.081836	3.7823503	0.19613868	1.2406974	0.46095264	0	0.2612065	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2680874	0.42875275	1.4718418	0.3138486	0.03320195	0	0	0	0	0	0	0.032133076
