Genome	BAr1A.filtered Trimmed Mean	BAr1B.filtered Trimmed Mean	BAr1C.filtered Trimmed Mean	BAr2D.filtered Trimmed Mean	BAr2E.filtered Trimmed Mean	BAr2F.filtered Trimmed Mean	BAr3G.filtered Trimmed Mean	BAr3H.filtered Trimmed Mean	BAr3I.filtered Trimmed Mean	BOr1A.filtered Trimmed Mean	BOr1B.filtered Trimmed Mean	BOr1C.filtered Trimmed Mean	BOr2D.filtered Trimmed Mean	BOr2E.filtered Trimmed Mean	BOr2F.filtered Trimmed Mean	BOr3G.filtered Trimmed Mean	BOr3H.filtered Trimmed Mean	BOr3I.filtered Trimmed Mean	CRr1A.filtered Trimmed Mean	CRr1B.filtered Trimmed Mean	CRr1C.filtered Trimmed Mean	CRr2D.filtered Trimmed Mean	CRr2E.filtered Trimmed Mean	CRr2F.filtered Trimmed Mean	CRr3G.filtered Trimmed Mean	CRr3H.filtered Trimmed Mean	CRr3I.filtered Trimmed Mean	LABRr1A.filtered Trimmed Mean	LABRr1B.filtered Trimmed Mean	LABRr1C.filtered Trimmed Mean	LASAr3G.filtered Trimmed Mean	LASAr3H.filtered Trimmed Mean	LASAr3I.filtered Trimmed Mean	LASCr2D.filtered Trimmed Mean	LASCr2E.filtered Trimmed Mean	LASCr2F.filtered Trimmed Mean	LASYr2D.filtered Trimmed Mean	LASYr2E.filtered Trimmed Mean	LASYr2F.filtered Trimmed Mean	LAWAr2D.filtered Trimmed Mean	LAWAr2E.filtered Trimmed Mean	LAWAr2F.filtered Trimmed Mean	MGr1A.filtered Trimmed Mean	MGr1B.filtered Trimmed Mean	MGr1C.filtered Trimmed Mean	MGr2D.filtered Trimmed Mean	MGr2E.filtered Trimmed Mean	MGr2F.filtered Trimmed Mean	MGr3G.filtered Trimmed Mean	MGr3H.filtered Trimmed Mean	MGr3I.filtered Trimmed Mean	MHr1A.filtered Trimmed Mean	MHr1B.filtered Trimmed Mean	MHr1C.filtered Trimmed Mean	MHr2D.filtered Trimmed Mean	MHr2E.filtered Trimmed Mean	MHr2F.filtered Trimmed Mean	MHr3G.filtered Trimmed Mean	MHr3H.filtered Trimmed Mean	MHr3I.filtered Trimmed Mean	SEr2D.filtered Trimmed Mean	SEr2E.filtered Trimmed Mean	SEr2F.filtered Trimmed Mean	SEr3G.filtered Trimmed Mean	SEr3H.filtered Trimmed Mean	SEr3I.filtered Trimmed Mean
LASCr2D2E2F__bin_65	0	0	0.15598834	0	0	0	0	0	0	0.14913893	0.023850037	0.097637154	0.07352392	0.010093355	0.00007896017	0	0	0	0.48835436	0.7439178	1.9203925	0.92724323	1.5738461	0	0.021987312	0.2611335	0	0.15696624	0.14129691	0.046114676	2.2537735	0.49796638	1.452738	3.3047104	3.230573	4.7108026	0.46212253	0.17878905	0.69669557	1.5009958	0.0008900437	3.9887156	0.144046	0.4616569	0.35371467	0.26325342	0.26376432	0.25606784	0.5908559	0.483244	0.32565847	0.44114062	0.6915278	1.5674467	0.0007489605	0.0082718525	0	1.7776228	3.6056938	0.0010510605	0	0	0	0	0	0.17765942
CRr3G3H3I__bin_20	0.8423217	1.9987199	0.33083656	0	3.5959053	0.050093334	0	0.099379264	0	0.16763777	0	0	0.0011198969	0	0	0	0	0	1.5463803	3.0789523	3.629374	1.0208919	0.6190939	3.368604	9.972896	5.879326	9.624772	3.6251032	2.3372238	2.0493932	0.49271116	4.7334003	0.3584847	7.681075	2.6513221	2.441418	0.16692522	0.044558886	1.4728429	41.432865	2.014998	32.141697	2.3733847	9.444065	8.760651	0.35806814	4.020541	1.165627	4.5815105	2.1393573	2.885648	1.2449852	2.8480792	4.659099	0.45735857	0.1534871	0.071588695	0.3647796	3.0982022	12.091471	0.24832238	1.232475	0.021661915	0.24374507	0.1182316	4.5469894
BAr3G3H3I__bin_54	0.9120842	0.33468696	0.8722298	25.421402	4.966744	5.963151	22.173307	28.067371	29.109207	0.7129822	1.1748198	1.661993	0.8182479	0.4198636	0.76697654	3.3069618	6.2385917	5.1965284	0.3363548	0.2745987	0.22958522	0.08567295	0.19895183	0.61746573	0.17573005	0.45183566	0.22262245	0.16978325	0.19183257	0.19098027	0.26850846	0.30743998	0.48981726	0.06795207	2.1522508	0.0629701	1.1454129	0.66579646	0.881362	0.018743278	0.10579076	0.04552596	0	0.016725706	0.040684298	0.02716001	0.025313448	0.089547195	0.1276299	0.15981491	0.017466206	0.64365315	0.38847023	0.19593926	0.32850516	4.0889444	2.1295886	0.560874	0.17777245	0.14762856	0.7764699	0.12921737	0.12899433	0.29116368	0.090121835	0.7492703
SEr2D2E2F__bin_169	0	0	0	0	0	0	0	0.0022791147	0.07250812	0	0	0	0	0	0	0	0	0	0	0.045279913	0	0	0	0.08103643	0.7072498	0.39150053	0.13346143	0	0	0	0	0.009046225	0	0	0	0	0	0	0.00033186824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053413097	0	0	0	0	0	0	0.05240677	0	3.5213275	7.958133	0.20958205	0	0
BOr2D2E2F__bin_15	0	0	0	0	0	0	0	0	0	0.19689307	0	1.6317352	2.1530902	6.885732	0.16097577	0	0	0	0	0.02652195	0.0042042774	0.0047204187	0.02410439	0.021757036	0.0015157942	0.0008463926	0.0033044908	0.19866495	0.15331472	0.31695426	0	0	0	0.034182988	0	0	0	0	0	0	0	0	0.08999744	0.024214145	0.0073337546	0.6334685	0.039732993	0.016329642	0.019177318	0.2445946	0.1088623	0	0.014415371	0	0	0	0	0	0	0.007627421	0	0	0	0	0	0.6868288
CRr2D2E2F__bin_78	1.4176208	1.6733454	2.8605266	0.0025377814	2.018127	0.9764562	0	0.007430211	0	0.07542944	0	0	0	0	0	0	0	0	1.3851991	2.9310162	2.148417	7.5771317	9.526534	6.0451674	1.8115977	1.1049644	1.3984694	0.32441053	0.3038417	0.0056608287	0.30200985	1.2413235	0.23425896	0.7429279	0.8089208	0.5839734	0.24762742	0.060625806	0.28040883	0.3428051	0.09210543	2.1094372	0.41585055	2.3534849	2.4496312	0.7437379	1.9455649	2.8295937	7.1767435	2.2107766	0.17893778	1.2090744	2.213045	1.562649	0	0	0	0.22087257	1.4043086	1.6620485	0.018294035	0.022779984	0.10679169	0	0	0.25880373
CRr2D2E2F__bin_49	0.64736027	0.55191535	0.11011125	0	0.18401901	0.0632825	0.15558374	0.115953565	0.054058585	0.33307537	0.8967059	0.9139836	0.687223	1.6173546	0.539758	0.047775898	0.120608315	0.1995494	0.32017085	0.4262904	0.35602453	4.1680193	9.156536	6.138347	1.4096396	0.8819902	1.2999548	0.11837843	0.061247572	0.05807125	0.67875236	1.6903269	1.1040679	0.7812499	0.85208255	0.66541106	1.2675442	0.16802233	0.7285305	0.83702624	0.38329247	0.9742243	1.1765633	0.4516495	0.64083254	0.6616981	0.9390302	1.1160338	0.837527	2.5826163	0.7366336	0.17879072	0.35437423	0.23740035	0.11674871	0.08229747	0.040363885	0.6507617	0.32837695	1.9026896	35.597897	18.407717	19.731499	25.68953	33.523327	77.53891
BAr1A1B1C__bin_42	9.942433	11.475118	12.080892	0.082445316	0.58651245	3.0448744	0.22186227	0.13918379	0.1724618	0.789016	0	0.012547862	0.9921686	0.35684204	0.61399007	0.26292673	0.0827787	0.16502361	0.18695469	0.10193378	0.40875793	3.7061393	3.40025	0.34845304	0.02459813	0.13716483	0.08551508	0.35470974	0.3904982	0.68424946	4.974265	1.353543	2.8012378	2.8586543	4.920175	3.6240911	0.22090043	2.8066123	0.76451963	0.68769604	2.5342689	2.5887156	0.0015044023	0.28591585	0.12081129	0.12420053	0.19631507	0.45483965	1.2728405	0.32296678	0.051103383	0.118679754	0.09437385	0.1462465	0.24923775	0.6273115	0.6020053	12.615487	1.211119	0.035846952	0	0	0.3369499	0	0	1.2472413
MHr3G3H3I__bin_20	0.5513337	1.3996998	0.2695451	0.023832344	0.11033489	0.27417213	0	0	0	0.20069592	0.052051455	0.07026805	0.1378734	0.15752138	0.12121196	0.044632714	0.037926316	0.032875262	0.1300248	0.20196393	0.25420585	1.0507019	1.7838521	0.2523379	1.1321927	0.7703356	1.050695	7.693547	7.397346	30.97122	0.43405974	1.8088313	0.69262266	19.525324	6.6775002	8.161428	0.16311878	0.18312351	0.15863708	32.658775	22.744228	59.332287	0.7904109	0.9342431	0.7332638	1.583955	2.7767863	1.6188048	0.59737337	5.2226305	5.9275885	0.12860799	0.16466025	0.17775153	7.1826572	2.1719944	5.9020605	9.123275	7.39472	1.4990909	0.20048915	0.2333417	0.44782114	0.3161145	0.754748	53.37879
LABRr1A1B1C__bin_68	0	0	0	0	0	0	0	0	0	0	0	0.02078685	0.22712028	0.25434452	0.08561197	0	0	0	0	0.012169254	0	0	0	0	0	0	0	32.49013	27.558668	1.7923461	0	0	0	0.5624393	0.16151522	0.123255774	0	0	0	0.6416039	0.93530166	1.584644	5.5263076	1.0099394	0.33579925	20.335005	1.7783514	0.8196428	0.41221285	1.2345937	1.9976957	0	0.0035456212	0	0.000678007	0	0	0	2.491085	0	0	0	0	0	0	3.4027684
SEr2D2E2F__bin_97	0.613078	0.17336869	0.25722146	0.08588813	0.51779383	0.21537222	0	0.011929276	0.014500884	0.46216744	0.073701605	0.27424532	0.2009595	0.3693725	0.12570533	0.037015207	0.023947021	0.03985705	0.2653421	0.20302929	0.33093545	0.32583147	1.0456845	0.18451715	0.07727655	0.10270428	0.14368756	0.08780967	0.08744674	0.12892368	0.07032714	0.35322452	0.14411269	0.43457755	0.37247458	0.31311655	0.15355943	0.18259954	0.21917875	0.10121542	0.15787624	0.7485785	0.15226774	0.21121635	0.09951068	0.12962298	0.26782733	0.16823393	0.068595834	0.25044537	0.053312927	0.18434414	0.16614452	0.19939968	0.12600999	0.0799786	0.09981111	0.2301231	0.2909537	0.12568721	4.5788083	2.9220314	1.6928579	6.928461	7.10429	53.710846
CRr2D2E2F__bin_5	6.8691382	4.423685	3.5900228	0	1.9244794	0.24947299	0	0.0117931655	0	0.34470972	0	0.02217666	0.05610084	0.1627198	0.0009566845	0	0	0	3.5080905	3.0806262	3.975829	9.066211	8.406055	3.5194464	4.5247874	2.9980621	4.5014524	7.2526245	5.6193113	3.0210965	0.27170494	0.27291226	0.058466706	9.62023	4.7000165	8.953321	0.04363368	0.013696555	0.03129101	6.0017014	1.0365626	19.841293	2.7301342	5.385335	6.1148977	2.0766156	4.478342	1.713899	2.5915318	2.5120401	2.7367895	2.7884226	2.7147467	4.107373	0.27414033	0.14589079	0.12413096	0.297976	4.605775	7.0614977	0.014895846	0	0	0	0	5.4174066
MHr1A1B1C__bin_14	0	0	0.5238244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6299806	5.626175	9.042728	1.8525922	4.3694353	2.1447167	0.41112295	0.88116205	1.4489859	0.029530337	0.008866565	0	0	0	0	0.22886255	0	0.040958382	0	0	0	0	0	0.16455539	0	0.14835232	0.02503839	0	0	0	0	0.28613132	0	2.8308778	5.9616084	9.96394	0	0	0	0	0	1.496346	0.3981045	3.3051152	1.3886732	5.80637	3.971218	37.49375
LASYr2D2E2F__bin_96	0	0	0	0.022529338	0	0	0.01295899	0.006583696	0.020795794	2.3712354	0.007840508	0.09300199	0.075161874	0.3930896	0.0926	0.38961545	0.46680343	0.078940384	0	0	0	0	0	0	0	0.005022194	0	0	0	0.0006544979	0.5671204	0.15841441	1.3946161	0.007604834	0.25054508	0.008097391	9.119516	4.4388223	2.3034775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020187758	1.256152	0.08331583	0.04418601	0	0	0	0	0	0	0	0.0426942
MGr3G3H3I__bin_42	2.3812456	5.1502953	15.342755	0.027092382	0	0.6320469	0.045106955	0	0.0010835183	0.30021766	0	0	0	0	0	0	0	0	0.018990844	0.011130559	0.018359246	1.5447676	1.1700647	0.6678533	0.8033341	0.110653065	0.17564565	0.13909698	0.07451366	0.6786935	0	0.0016479135	0	2.2986581	4.5117807	2.2599077	0	0	0	7.198973	2.7175012	3.7274253	2.304303	0.4337073	0.0026700625	6.151233	14.413101	4.0686717	4.33716	35.6021	48.164543	0.02467001	0	0.01114223	2.9171128	0.031555433	0.006284607	0.04152239	1.8929862	0.21475855	1.9606946	20.582561	8.541243	0.61059564	0.7929955	1.3349122
CRr1A1B1C__bin_120	2.1700108	1.7588056	2.991552	5.2645464	8.212954	10.504553	4.925476	5.055654	6.2588696	5.452461	11.267562	11.026062	5.097749	11.097905	6.532343	10.710519	12.932143	13.824412	7.4091687	12.91984	8.225154	2.7963784	4.2482495	8.172558	3.2710268	6.698864	2.7178643	5.6127806	6.171308	3.7070994	2.5807507	7.8701015	5.2738743	0.7309973	6.877469	1.2409571	7.5779295	4.1217704	13.075568	1.0056816	3.633744	1.6379654	0.10634103	1.1731062	1.6989213	2.0902777	1.1833946	2.4664931	3.1177254	3.3004234	0.8977643	12.857237	16.139582	7.197042	4.501428	10.044927	7.950463	4.477783	1.444182	2.3262475	8.732139	2.426842	1.5954396	1.5994165	0.25707623	7.701132
SEr3G3H3I__bin_143	0.2554969	0.101851635	0.17974761	0	0.47037494	0.03979035	0	0	0	0.31284922	0.5380131	0.42877015	1.4781541	0.90799665	0.8605791	0.117424645	0.18987593	0.20465788	0.18235289	0.49209967	0.41161075	0.2992123	0.53712636	1.216004	3.449761	3.6270945	3.1360679	0.2554606	0.18537107	0.039316967	1.4748962	1.8730913	0.85678416	0.95157695	0.8441823	0.49794942	0.80599356	0.008331578	0.95280063	0.5035525	0.10963545	0.971278	1.0047042	1.0975578	0.54934764	1.1562189	2.0772045	0.7135744	1.4724365	2.326612	1.779731	0.17558707	0.49691507	0.3826092	0.034329087	0	0	0.29939243	1.0848854	4.1151557	2.0277634	2.600328	0.517038	7.8147335	16.54146	37.482567
LABRr1A1B1C__bin_44	7.9692264	18.359621	12.836341	6.104242	16.356329	22.790627	6.5421166	6.9427605	9.064212	11.677218	23.099735	19.688908	10.411446	13.250745	12.468417	17.92614	20.302261	19.83317	2.8301513	4.020113	1.229159	7.3241277	7.7936516	3.6375883	3.4814892	1.8726097	1.7313969	15.550323	17.026764	23.025822	14.700668	24.338924	60.135174	1.5472876	10.380193	1.8016974	45.35935	26.15217	22.375229	4.9409666	16.53236	5.962704	0.18168688	2.3753445	3.898275	0.71495247	3.3817635	2.8121314	7.148344	2.9276478	0.78289	4.374429	4.629976	1.2092313	22.79422	96.53338	108.88795	44.639755	9.3861	1.7537827	6.3069043	3.2337625	1.820858	1.7911865	0.22369324	45.313774
MGr2D2E2F__bin_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01287	8.528998	0.25748736	0	0	0	0	0	0	0	0	0	0	0	0	22.63666	0.26818404	0.049142282	55.899696	2.2260349	1.6638765	0	1.084319	0.3292175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40437236
CRr1A1B1C__bin_45	0	0.10029074	1.0601609	0	0.0134522235	0.17447379	0	0.09305002	0	0.0023995358	0	0	0	0	0	0	0	0	1.5876925	12.824354	13.018715	0.07554326	0	0.74943024	11.559214	8.067021	7.704868	0.017055739	0.03503499	0	0.0044870223	0.023694469	0	0.0659807	0.12474975	0.070963174	0	0	0.11587383	0	0.007540345	0	0.1636047	1.6365249	1.2135081	0.10550356	0.028735261	0.11132469	0.35436255	0.2230107	0	2.1463091	13.68634	8.191264	0	0	0	0	0	4.1588883	0	0	0	0	0	0
MGr1A1B1C__bin_74	6.214965	1.7181543	0.4147785	0	0.1033371	0.35865533	0	0.01601757	0	0.46463388	0	0.010708411	0.01728417	0.13394074	0	0	0	0	0.43693787	0.8538076	0.74655515	1.922184	1.2017313	0.33817756	3.8395662	0.82578427	1.6046768	5.1598673	2.9155087	1.4479744	0	0.02108417	0	5.671637	1.6426706	3.4313552	0	0	0	2.2557297	0.47264764	1.1717421	8.032367	3.2526352	1.179599	4.565043	3.830376	0.87869793	0.6775783	1.2395133	2.0363207	0.32718277	0.6767247	0.7481043	0.03010324	0.06779813	0.0024869293	0.15244606	1.9600503	2.7859523	0.21426137	0.40485767	0.18465425	0	0	3.1230094
BAr1A1B1C__bin_122	2.5231752	8.983449	17.653286	0	0.06983011	1.1443497	0	0	0	1.4809276	0.007510528	0.017061446	0.26789954	0.39127558	0.07089199	0	0	0	1.6574585	2.588135	3.3337946	4.1629605	2.9763253	3.586323	0.2681886	0.21259731	0.3992048	0.58776176	0.50614035	0.15147734	0.01784002	0.061855942	0.26028082	1.8840407	3.543658	2.3041604	0.019352475	0	0.6457251	0.08775664	0.012038223	0.79554856	0.18252723	0.22172588	0.3013552	0.24788924	0.106902905	0.15157065	0.08454695	0.7667688	0.29614118	1.5674632	2.4784045	2.329089	0.009768626	0.047119763	0.007718304	0.3821512	0.5743828	0.4026983	0.2722814	0.23143937	0.3123326	0.5102679	0.38387012	4.208438
LASCr2D2E2F__bin_59	0.025288004	0.082625754	0.12182041	0	0	0	0	0	0	0.15193233	0.041242246	0.098947406	0.31406328	0.20199093	0.18674283	0.008646802	0.024851296	0.005859471	0.09197908	0.72553617	0.7936783	0.27607945	0.31767294	0.034099996	0.10299568	0.118505426	0.21330316	0.50453883	0.42054617	0.45180756	0.039627377	0.20986685	0.14528242	3.141463	2.2949977	2.0421908	0.0062564947	0.005320233	0.16052027	1.4787014	0.40177628	2.4082065	0.818706	1.1731453	0.6034501	0.4490113	0.9869136	0.5711057	0.4872363	1.3098303	0.9906905	0.07186947	0.6551969	0.5263491	0.10072993	0.12820508	0.05058398	0.46966755	1.9546171	0.35865167	0.006673835	0.01901537	0	0.019220622	0.029004002	1.3415214
CRr3G3H3I__bin_3	0.030847644	0.11889114	0.17809747	1.2012713	0.7013938	0.55664855	0.68376034	0.87100923	0.61190563	0.8486144	0.21153636	0.5061883	0.64465433	0.64621925	0.3777783	0.84551674	0.7315549	0.666933	0.13354184	0.33465338	0.608407	0.614417	0.06701815	5.3692136	15.638816	21.409044	19.535282	0.11061986	0.1251149	0.17803119	0.2539449	0.7416512	0.24218112	1.7256979	1.9036705	0.3242649	0.46978393	1.3725991	0.99240535	0.2950155	2.834423	0.15553571	8.442441	1.2914023	1.5827327	0.01750906	0.049037736	0.48880562	22.130445	6.524556	0.3056891	0.11736833	0.40844584	0.4961145	0.7563916	1.786094	0.8597627	0.14864214	0.1277364	20.956299	0.12785399	0.38149068	0.85705525	0.010470704	0	0.52277225
SEr3G3H3I__bin_108	0.004940559	0.07259696	0.047959674	0	0.008814577	0	0	0	0	0.0865237	0.07828092	0.2828544	0.20400535	0.4000123	0.17937961	0	0.0016781638	0.0023952706	0.16130283	0.34176782	0.17703222	0.5154843	0.58349806	0.46850118	1.2168335	0.84800786	1.0409163	0.58947927	0.5032254	0.51145935	0.3606932	0.5709012	0.30111754	0.5622873	0.6549254	0.47753477	0.07032404	0	0.14467303	0.75543296	0.046172224	1.8229496	0.39707974	0.52226096	0.3381721	1.1116221	0.88865495	0.46711165	0.64438415	1.186382	1.2753096	0.13280201	0.32104528	0.10845808	0.6919245	0.055279087	0.1009856	0.18882267	1.1582005	1.5947531	3.4927595	3.2842507	1.3104725	5.4757543	4.345068	31.575874
SEr2D2E2F__bin_66	0.08575871	1.1380166	1.4085336	0.15404713	0.06048074	1.1504457	0.08945338	0.18293884	0.12810291	0.5522144	0.041191	0.07328872	0.4947921	0.27016073	0.18810898	0.0039748987	0.017351044	0.04226672	2.8747156	12.259382	7.0879636	1.632614	0.7256702	1.0367231	2.8263524	5.745132	6.036094	0.9140154	0.78603685	0.32134372	0	0.1739934	0.011501786	1.000509	1.1911452	0.7525592	0.013901995	0.09443251	0.27739224	0.7358361	1.8378607	0.9052235	10.541378	5.568971	2.719439	6.7630606	6.884044	11.458245	15.488912	57.988438	4.1178784	3.284051	14.596578	6.349043	0.09432928	0.1981476	0.049841072	0.035769515	0.36341572	5.891012	6.043312	4.2096887	4.342665	0.02549414	0.025941068	1.0708405
LASAr3G3H3I__bin_124	0.10379631	0.12523095	0.09825554	0.119180955	0.20318192	0.43948877	0.10697217	0.10073248	0.11678369	0.87718534	0.13854918	0.23964772	1.2312983	0.985616	0.6885294	0.39485884	0.3772266	0.2870846	0.550106	0.27331945	0.11216713	0.029642453	0	0.14466672	8.826093	0.89866525	0.86782396	0.13166599	0.11346263	0.36949804	1.9806682	2.0875967	7.1208496	0.886613	0.97436947	0.47370934	0.5617999	0.5689755	5.8892717	2.6020846	2.0436585	0.5555201	0.0119195925	0.4943185	0.14811155	0	0.5567064	0.9516502	10.753278	3.93767	0.32709876	0.532572	0.321994	0.12799022	2.8694937	1.0654271	0.97861594	0.11082794	0.008565362	0.67255336	0.11824786	1.5710278	1.6267792	0	0	0.86901677
CRr2D2E2F__bin_117	4.7740307	3.8215768	16.651632	0	0.25549868	0.1813625	0	0	0	1.4592366	0.25542864	0.40161064	2.2202728	0.77210927	1.1659003	0.20182459	0.3004532	0.20650397	3.0749743	2.7068934	2.2311988	4.1841855	9.340828	4.378076	0.10656518	0.15063412	0.16529304	1.0066313	0.91758186	0.41964993	2.6474342	2.3860505	3.6270392	3.956032	9.179506	9.329968	2.2804577	2.2203534	3.0526602	0.9279057	1.1504104	3.8700478	0.02933231	0.19400811	0.18575315	0	0	0.008900962	0.074651524	0.3017476	0.004538421	4.3001714	2.5247562	2.1896574	0.031851508	0.43719912	0.1269346	6.750707	2.7023153	0.309366	0	0	0	0	0	0.82630974
SEr3G3H3I__bin_199	1.5074517	2.53487	1.3318542	0.0060765254	1.1580092	1.1029259	0.017635822	0.026124684	0.12152948	1.2989709	1.9499934	0.72240394	2.4727492	1.4031174	1.6078188	0.63916504	0.69079083	0.63691974	0.42745772	1.6232209	0.9405036	3.3164911	2.234044	4.3466687	2.0047264	1.7840954	1.013403	0.007904116	0	0	4.5414124	2.3328133	2.0455315	1.8813353	2.7569041	1.5412037	1.5049063	0.50891227	3.0204816	0.3656218	0.92659914	0.58641326	0.30499038	0.97416514	0.51101935	0.25728333	0.18648061	0.30176526	1.7009912	0.267861	0.14894849	0.49836802	1.5149797	0.74847454	0	0	0	0.79426086	1.5327132	1.2064502	3.517678	8.437713	6.802727	5.8818164	14.637304	9.956864
LASYr2D2E2F__bin_65	0	0.0127772195	0	0	0.05058023	0.17953101	0	0	0	2.5496578	7.8695264	3.5386992	1.2713053	2.0523274	2.000762	5.638684	5.8773007	0.94701743	0	0	0	0	0	0	0	0	0	0.1818305	0.09204588	0.19708748	4.2608576	5.5548363	2.4461648	4.416122	4.8151817	2.0552437	7.60708	2.9955733	10.623644	0.7357599	0.021794572	0.7639197	0.04278068	0	0	0.025786793	0	0	0	0.020798577	0	0	0	0	0.3695516	0.12490813	0.07494158	0	0.13000907	0	10.03486	8.823842	5.1732674	0.12748545	0.2717509	2.5128713
BOr3G3H3I__bin_31	0	0	0.09197251	0.044221967	0	0	0.25076598	0.22212179	0.4432159	0.15308537	0.65487844	0.86642575	0.05037863	0.03097412	0.45810273	1.3306155	6.5564666	1.8571154	0	0	0	0	0	0	0	0	0	0	0	0	0.051345322	0.035776895	2.5493734	0	2.0052915	0	0.021985846	1.8310615	0.053691342	0	0.0054222946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8321584	0.8140902	0	0.00091356726	0	0	0	0	0	0	0.031929586
BOr1A1B1C__bin_27	0.39756417	0.54317766	0.45291665	0.34690434	0.4682585	1.9620293	0.22654344	0.32375115	0.7481464	10.9397955	7.100979	7.909756	9.041433	4.4636426	7.068704	2.379513	3.4744477	1.5495894	0.077073015	0.75996	0.89359283	0.5130869	0.63401437	4.6492968	0.17666726	0.07858409	0.2543026	0.3564111	0.35957232	0.30690208	2.6950645	3.5874069	2.4774363	0.22256887	1.8214809	0.389351	19.765755	6.096291	10.38071	0.19149366	0.43557197	0.27526292	0	0.2985557	0.17175163	0.03717888	0.025223285	0.07379251	0.18541472	0.10565944	0	0.1478573	0.97646976	0.7718363	0.081864595	0.72897017	0.3629404	1.2309073	0.12614317	0.2065643	1.0336343	0.029115405	0.043069832	0.24648134	0	0.81297195
LASYr2D2E2F__bin_33	0.2118147	0.16593997	0.1457176	0.1650358	0.21618763	0.25054556	0.89272904	0.61878765	0.8105497	1.371906	3.7662554	2.433124	2.9601474	1.9204006	2.4391193	9.7993355	10.123115	3.7440903	0.06910813	0.043668594	0.09403249	0.020526236	0.015604925	0.031156788	0.031225692	0.11838079	0.10611998	0.1608694	0.09484848	0.15465817	17.167675	44.578606	36.634872	4.3540444	18.373373	4.8611684	23.948757	17.083185	13.031519	9.10725	6.834247	4.786804	0.015478948	0.025392385	0.034741025	0	0.13035987	0.12112003	0.09561712	0.19375284	0.13378683	0.05862722	0.061949577	0.08398983	28.91503	27.324377	11.670071	4.952714	5.628446	0.07547645	0.13237226	0.87931114	1.3538357	0.7712702	1.0325725	0.5829174
BOr2D2E2F__bin_26	0	0	0	0	0	0	0.012382	0.008032143	0	1.2028718	2.8861325	3.4716175	5.3019238	2.672456	3.6328163	2.1219115	2.3946598	1.7044737	0.010103562	0	0.002085866	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7790966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009443922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LASYr2D2E2F__bin_82	0	0	0	0	0	0	0	0	0	0.066666156	0.13553661	0.064456515	0.1070376	0.028784957	0.061041337	0.0821358	0.1429708	0.37109032	0.02139126	0.007613776	0.0033522132	0	0	0	0.031137802	0.042175163	0.084300354	0.1736304	0.1650116	0.34882578	0.049624797	7.9284625	6.5134597	0.7226156	0.6588924	0.7934814	29.248388	13.692771	2.2200654	1.8006451	10.024489	4.2081156	0.031193739	0.15042946	0.051294945	0.00623294	0.029960692	0.01601754	0.023283163	0.13189264	0	0.011242767	0.010264185	0.008036508	0.4142074	11.95163	9.135377	7.315826	0.49193567	0.120277114	0.045989234	0	0	0	0	0.7712704
MHr2D2E2F__bin_37	0	0.99829036	0	0	0	0	0	0	0	0.0891605	0	0	0	0.020252973	0	0	0	0	0.026431235	0.5001917	0.34601223	0.19873405	0.56666946	0.3823793	0.5864111	0.007412617	0.1852695	53.79246	45.54619	37.667034	0	0.00033933096	0.011386265	3.051826	0.4854015	0.57136273	0	0	0	35.216927	10.809077	33.764584	1.6047726	0.82072276	0.31301543	1.6796099	1.5239978	3.5900195	0.48874786	12.057564	30.193386	0.01825175	0.3611244	0.24846368	50.59141	13.973057	26.383535	0.06513572	19.848215	0.3436945	0	0	0	0	0	61.45383
LASAr3G3H3I__bin_93	0.498873	0.57748014	0.3597571	0.017464697	0.17053865	0.28102425	0	0	0	1.7398881	2.624337	4.866535	7.1071754	7.0063806	6.8152814	0.18730316	0.44915587	1.2827051	0.113223806	0.2004378	0.2525629	0.66233313	1.0254059	0.22603992	0.70348185	0.4841045	0.5569545	0.7529355	0.6688637	1.9809439	8.985483	19.66745	2.8414595	23.061068	16.922558	13.637184	2.6426637	0.5552147	5.718136	28.26531	4.412366	5.791242	0.4843295	0.4658714	0.37827468	0.6965478	1.6940826	0.9840121	0.9097293	3.5507042	7.036047	0.111147024	0.14401363	0.17812136	1.0773357	0.6954724	1.0980201	0.3352424	0.6301159	0.82713985	0.4944267	248.17714	21.803	33.081654	45.72615	207.82768
