Genome	BAr1A.filtered Covered Fraction	BAr1B.filtered Covered Fraction	BAr1C.filtered Covered Fraction	BAr2D.filtered Covered Fraction	BAr2E.filtered Covered Fraction	BAr2F.filtered Covered Fraction	BAr3G.filtered Covered Fraction	BAr3H.filtered Covered Fraction	BAr3I.filtered Covered Fraction	BOr1A.filtered Covered Fraction	BOr1B.filtered Covered Fraction	BOr1C.filtered Covered Fraction	BOr2D.filtered Covered Fraction	BOr2E.filtered Covered Fraction	BOr2F.filtered Covered Fraction	BOr3G.filtered Covered Fraction	BOr3H.filtered Covered Fraction	BOr3I.filtered Covered Fraction	CRr1A.filtered Covered Fraction	CRr1B.filtered Covered Fraction	CRr1C.filtered Covered Fraction	CRr2D.filtered Covered Fraction	CRr2E.filtered Covered Fraction	CRr2F.filtered Covered Fraction	CRr3G.filtered Covered Fraction	CRr3H.filtered Covered Fraction	CRr3I.filtered Covered Fraction	LABRr1A.filtered Covered Fraction	LABRr1B.filtered Covered Fraction	LABRr1C.filtered Covered Fraction	LASAr3G.filtered Covered Fraction	LASAr3H.filtered Covered Fraction	LASAr3I.filtered Covered Fraction	LASCr2D.filtered Covered Fraction	LASCr2E.filtered Covered Fraction	LASCr2F.filtered Covered Fraction	LASYr2D.filtered Covered Fraction	LASYr2E.filtered Covered Fraction	LASYr2F.filtered Covered Fraction	LAWAr2D.filtered Covered Fraction	LAWAr2E.filtered Covered Fraction	LAWAr2F.filtered Covered Fraction	MGr1A.filtered Covered Fraction	MGr1B.filtered Covered Fraction	MGr1C.filtered Covered Fraction	MGr2D.filtered Covered Fraction	MGr2E.filtered Covered Fraction	MGr2F.filtered Covered Fraction	MGr3G.filtered Covered Fraction	MGr3H.filtered Covered Fraction	MGr3I.filtered Covered Fraction	MHr1A.filtered Covered Fraction	MHr1B.filtered Covered Fraction	MHr1C.filtered Covered Fraction	MHr2D.filtered Covered Fraction	MHr2E.filtered Covered Fraction	MHr2F.filtered Covered Fraction	MHr3G.filtered Covered Fraction	MHr3H.filtered Covered Fraction	MHr3I.filtered Covered Fraction	SEr2D.filtered Covered Fraction	SEr2E.filtered Covered Fraction	SEr2F.filtered Covered Fraction	SEr3G.filtered Covered Fraction	SEr3H.filtered Covered Fraction	SEr3I.filtered Covered Fraction
BAr2D2E2F__bin_51	0.3061124	0.5719073	0.35778832	0.02484363	0.70922625	0.9862869	0.009616862	0.011817577	0.0111956	0.09839563	0.03542685	0.04638869	0.026907008	0.022503907	0.032852948	0.037120383	0.056652993	0.036277585	0.03804417	0.08653339	0.093243234	0.06268576	0.052872702	0.03929063	0.06660005	0.13682802	0.03705944	0.062996745	0.0569381	0.046320647	0.19844306	0.09621537	0.54421383	0.043321796	0.08372155	0.06184421	0.5008015	0.4186211	0.3028748	0.057616014	0.051385384	0.05548167	0.018089952	0.029321034	0.031184463	0.027405843	0.033611845	0.031903286	0.04355055	0.029830722	0.027377458	0.038449496	0.096137725	0.08313505	0.04976156	0.13540539	0.11193805	0.06250125	0.062687844	0.044724792	0.01289289	0.012030052	0.0138438055	0.01063749	0.01282944	0.06666558
SEr2D2E2F__bin_124	0.001371084	0.0022057274	0.0015218061	0.00087516004	0.0010615367	0.00091162504	0.54475063	0.48514578	0.21291429	0.0025193265	0.06928674	0.11182276	0.020764792	0.04205711	0.10498355	0.13637586	0.17701814	0.28958884	0.0034204172	0.032263424	0.0048425524	0.0012454824	0.0014902031	0.0015461161	0.003960099	0.37508386	0.005012722	0.0530582	0.075976856	0.049115118	0.0023410532	0.006135844	0.0023378117	0.0014845307	0.08753464	0.0014942547	0.0016190461	0.0014837204	0.0068781096	0.0013921527	0.0033482974	0.00080709206	0.08390921	0.019070385	0.05709447	0.04468097	0.0019010421	0.050029173	0.11065021	0.1256908	0.006616372	0.013923148	0.04248821	0.0029528548	0.0006766284	0.0008670567	0.008035266	0.0013248951	0.0010218304	0.006983453	0.05853038	0.022057274	0.99764276	0.0025347227	0.0014172731	0.08857187
LAWAr2D2E2F__bin_24	0.011022572	0.15662383	0.016788255	0.008146708	0.0059964648	0.01291069	0.001628354	0.017475232	0.004387217	0.12499168	0.07540621	0.26477295	0.21766531	0.27145252	0.15486473	0.043277293	0.051814504	0.022007145	0.20111664	0.43445644	0.32955524	0.31620425	0.26729867	0.15404508	0.6183091	0.24044274	0.5516681	0.080111586	0.06123663	0.17950773	0.5232411	0.4832506	0.4147245	0.9185022	0.8544612	0.9568635	0.13628604	0.13706683	0.25325745	0.98362714	0.13458212	0.96921647	0.61065316	0.74426234	0.5267816	0.4556465	0.67979795	0.22010107	0.30454233	0.45217234	0.69229263	0.1881875	0.2866298	0.41147938	0.29335532	0.07871058	0.04754944	0.6455815	0.900395	0.70468295	0.019794645	0.030366387	0.04124684	0.116429135	0.41982037	0.92849475
MGr2D2E2F__bin_27	0.1369061	0.17696469	0.08765012	0.021258527	0.028521774	0.15638775	0.0052532363	0.011362828	0.006572115	0.06884901	0.042331144	0.05310654	0.06296537	0.101683065	0.10590093	0.013006057	0.011803604	0.0114084445	0.020633964	0.02463091	0.042478334	0.10130355	0.07314219	0.05770922	0.19292118	0.105480306	0.18502674	0.1788787	0.124492526	0.33185056	0.07981111	0.07496072	0.02655075	0.6831316	0.6812552	0.9058046	0.06701085	0.024179261	0.03496606	0.41412917	0.076923	0.8305547	0.5594888	0.54248655	0.100665726	0.92787963	0.9896752	0.7169864	0.28995463	0.6181315	0.94570106	0.018839568	0.025336629	0.027272115	0.030396793	0.011574465	0.0099378675	0.048787363	0.30722627	0.29189488	0.14235559	0.4444074	0.057076965	0.06513955	0.10907626	0.96411926
MGr3G3H3I__bin_82	0.47529843	0.83115345	0.6169039	0.29928297	0.652952	0.6788275	0.35888097	0.45265785	0.5296651	0.60220987	0.6280733	0.6321701	0.68331724	0.7144873	0.6708135	0.6298225	0.6440493	0.6379031	0.7051969	0.8016583	0.7511209	0.9449094	0.92678446	0.9548195	0.98063505	0.97430307	0.97013086	0.53932023	0.48361033	0.3127508	0.75899047	0.9398672	0.86598253	0.8814539	0.82952714	0.61371154	0.63931376	0.56315523	0.67660576	0.9543846	0.7958958	0.8939068	0.96731144	0.9579925	0.9154771	0.9448324	0.9786181	0.9722019	0.99025476	0.99175394	0.9785539	0.6888198	0.7932074	0.7511999	0.88845074	0.56613624	0.5300813	0.5368357	0.83527124	0.9736025	0.96311694	0.96245337	0.96996117	0.96732455	0.9750387	0.97227925
BOr3G3H3I__bin_49	0.023316072	0.025346972	0.030362923	0.039314143	0.018450886	0.022075344	0.019515673	0.022540381	0.033687115	0.85366195	0.9841132	0.98922485	0.9838801	0.73321104	0.9745131	0.9933364	0.9967151	0.9857085	0.025813898	0.014601227	0.029779699	0.009355039	0.0337754	0.011236591	0.0116769215	0.025367273	0.016498674	0.026452202	0.0242131	0.034783218	0.23813577	0.119633086	0.44030675	0.014495787	0.9854971	0.022504501	0.8238851	0.46679467	0.44287303	0.016621897	0.031811543	0.011177105	0.009661917	0.011130837	0.0101522915	0.014249498	0.007815302	0.009963601	0.010811527	0.013563194	0.009424127	0.025293466	0.016892578	0.023133678	0.01959971	0.10687706	0.0604207	0.023463374	0.013738823	0.013679493	0.9841022	0.18702541	0.6845524	0.011966802	0.00969591	0.049979944
BAr2D2E2F__bin_7	0.48458844	0.31262395	0.8794624	0.032114137	0.9941988	0.90465033	0.01614703	0.035088126	0.02961889	0.036979157	0.010752236	0.013020474	0.011781269	0.014366477	0.0099289045	0.013448712	0.0132514285	0.018349243	0.8239139	0.98193824	0.82208514	0.079483055	0.018382387	0.20799483	0.32237846	0.9876037	0.63122433	0.006576919	0.0058361837	0.0058267144	0.007053031	0.006774729	0.0073989355	0.0073066065	0.014533248	0.008395351	0.008747042	0.0067536854	0.008965107	0.00475007	0.010320315	0.004109029	0.01567881	0.012202667	0.010485508	0.047664843	0.010674112	0.062196247	0.06344966	0.22551338	0.024362193	0.76895136	0.98222655	0.70684034	0.0035300667	0.0066587264	0.005406368	0.0074115614	0.005552358	0.3039011	0.014897565	0.03465568	0.7878956	0.0061468403	0.005348498	0.015805334
MHr1A1B1C__bin_47	0.60153663	0.20639113	0.73835707	0.41811252	0.47121263	0.73008627	0.52985305	0.45411608	0.51002157	0.1672894	0.27296582	0.4264942	0.26455745	0.12572154	0.2573379	0.25241393	0.27014276	0.39432526	0.9658306	0.5119569	0.8984557	0.053495727	0.22352773	0.12298529	0.12872821	0.9275168	0.8836764	0.012196604	0.0146440705	0.113249175	0.014880437	0.0864943	0.07568685	0.017853053	0.26056424	0.22684522	0.03367028	0.30157858	0.080938004	0.023737524	0.17550284	0.0055816662	0.011440763	0.012980154	0.019834463	0.021552797	0.004075995	0.016787732	0.01522998	0.27271578	0.007669575	0.98840433	0.70848435	0.89464676	0.005036153	0.017526213	0.005715541	0.21513905	0.040949915	0.7239347	0.22365092	0.015945759	0.09311458	0.047565855	0.00859835	0.17623897
CRr1A1B1C__bin_29	0.11023457	0.088643454	0.11481455	0.045384534	0.23660067	0.07060223	0.03870243	0.08352091	0.031359512	0.027740628	0.020676581	0.0271247	0.025851492	0.02556244	0.020009741	0.012283012	0.012529882	0.014263165	0.9529892	0.9601266	0.8477552	0.1874495	0.18881892	0.13209106	0.5686603	0.9491047	0.86643124	0.04178165	0.036277164	0.026922092	0.046911262	0.07806048	0.042119537	0.065781415	0.06695134	0.06003068	0.046165664	0.024510957	0.037621234	0.039453845	0.023059871	0.08511683	0.08236095	0.38705423	0.2933807	0.19761708	0.11749375	0.2694007	0.6630809	0.5584861	0.074163966	0.9323081	0.93524534	0.63847435	0.036191966	0.031571887	0.024274684	0.042086497	0.069738604	0.7948152	0.13792284	0.16840543	0.3737804	0.04738713	0.04397314	0.1834948
LASAr3G3H3I__bin_140	0.25815183	0.25406748	0.39390674	0.38306576	0.41409776	0.44694498	0.19623892	0.18879917	0.26828519	0.22802255	0.29747707	0.30614433	0.25569797	0.20891449	0.25050685	0.34667608	0.5072284	0.5257952	0.2163012	0.18550114	0.21894713	0.19185327	0.15528366	0.19935253	0.25557694	0.25177118	0.24407901	0.15266775	0.12599039	0.07336281	0.9839067	0.90383995	0.9833574	0.10862455	0.3791443	0.13302463	0.5968064	0.7989854	0.6447777	0.13246906	0.32801902	0.11771931	0.10926898	0.16491197	0.17437972	0.11511856	0.10824156	0.17204992	0.20232026	0.24543557	0.11853631	0.1962254	0.20098138	0.2070864	0.3208549	0.512258	0.42206973	0.35033676	0.59571445	0.20075028	0.15014854	0.118019596	0.18427613	0.17952634	0.19829527	0.24856853
SEr3G3H3I__bin_235	0.60337025	0.41661137	0.51198375	0.04091257	0.35654446	0.3700708	0.02814059	0.057474967	0.024603177	0.07509846	0.118758276	0.12155843	0.12610957	0.0701454	0.08151709	0.083253585	0.10970376	0.08391192	0.42099443	0.56604034	0.6771508	0.39952207	0.32381648	0.4672658	0.43473235	0.673336	0.6962539	0.16360846	0.15219496	0.080789216	0.55705065	0.14246249	0.31024963	0.15331195	0.26558205	0.20148365	0.08044575	0.09400875	0.19264461	0.06374085	0.14238441	0.062361043	0.09249242	0.22858533	0.215001	0.04043002	0.062551335	0.106492735	0.17986666	0.21324873	0.054740094	0.3429482	0.40330225	0.53045285	0.044146627	0.052666117	0.047462605	0.39818448	0.23879482	0.7034218	0.15547381	0.31143573	0.21484357	0.36075985	0.23050743	0.9944287
CRr1A1B1C__bin_136	0.48757142	0.16296434	0.97481257	0.072138436	0.021470638	0.6133	0.0028243903	0.06343298	0.003268912	0.52900314	0.6809854	0.77911717	0.522439	0.33225474	0.69568366	0.26404557	0.49975398	0.9346747	0.99906117	0.92736477	0.99842584	0.14965439	0.68602157	0.47970545	0.12156707	0.9297575	0.9329065	0.1423832	0.17111534	0.4049213	0.08424708	0.018526837	0.22995733	0.10804645	0.5877145	0.16513176	0.11587548	0.8140181	0.40313396	0.06524418	0.31074488	0.030204484	0.16119279	0.28774917	0.31363687	0.22973202	0.018139543	0.105090484	0.093057536	0.65443623	0.07244079	0.998294	0.97667605	0.99730474	0.01904954	0.0746794	0.023810854	0.98009723	0.3513099	0.74732816	0.1877724	0.020556813	0.00537639	0.08053658	0.07072534	0.59123373
SEr3G3H3I__bin_186	0.17452864	0.053417604	0.21692291	0.06759401	0.7827575	0.019461704	0.0003550758	0.0018179881	0.001123815	0.03372155	0.010767674	0.01290523	0.04148173	0.03600646	0.014753399	0.003845471	0.0045360937	0.004031886	0.0950822	0.11812307	0.15644817	0.54689133	0.3640752	0.22696091	0.13487732	0.055839222	0.040855024	0.034642972	0.044892233	0.020919291	0.022676917	0.026357276	0.008417072	0.103176154	0.06852431	0.10298619	0.020557115	0.006705607	0.04083017	0.012773852	0.008674502	0.14362106	0.065800875	0.12394099	0.03499272	0.07159393	0.039044134	0.055599544	0.066706315	0.08617335	0.03271136	0.055935092	0.102100275	0.12437773	0.0040620673	0.0048485603	0.00057522283	0.016376097	0.04473955	0.05110251	0.5539964	0.25231156	0.06316621	0.27670702	0.54032594	0.9976689
