"","BAr1A Covered Fraction","BAr1A Read Count","BAr1A Trimmed Mean","BAr1B Covered Fraction","BAr1B Read Count","BAr1B Trimmed Mean","BAr1C Covered Fraction","BAr1C Read Count","BAr1C Trimmed Mean","BAr2D Covered Fraction","BAr2D Read Count","BAr2D Trimmed Mean","BAr2E Covered Fraction","BAr2E Read Count","BAr2E Trimmed Mean","BAr2F Covered Fraction","BAr2F Read Count","BAr2F Trimmed Mean","BAr3G Covered Fraction","BAr3G Read Count","BAr3G Trimmed Mean","BAr3H Covered Fraction","BAr3H Read Count","BAr3H Trimmed Mean","BAr3I Covered Fraction","BAr3I Read Count","BAr3I Trimmed Mean","BOr1A Covered Fraction","BOr1A Read Count","BOr1A Trimmed Mean","BOr1B Covered Fraction","BOr1B Read Count","BOr1B Trimmed Mean","BOr1C Covered Fraction","BOr1C Read Count","BOr1C Trimmed Mean","BOr2D Covered Fraction","BOr2D Read Count","BOr2D Trimmed Mean","BOr2E Covered Fraction","BOr2E Read Count","BOr2E Trimmed Mean","BOr2F Covered Fraction","BOr2F Read Count","BOr2F Trimmed Mean","BOr3G Covered Fraction","BOr3G Read Count","BOr3G Trimmed Mean","BOr3H Covered Fraction","BOr3H Read Count","BOr3H Trimmed Mean","BOr3I Covered Fraction","BOr3I Read Count","BOr3I Trimmed Mean","CRr1A Covered Fraction","CRr1A Read Count","CRr1A Trimmed Mean","CRr1B Covered Fraction","CRr1B Read Count","CRr1B Trimmed Mean","CRr1C Covered Fraction","CRr1C Read Count","CRr1C Trimmed Mean","CRr2D Covered Fraction","CRr2D Read Count","CRr2D Trimmed Mean","CRr2E Covered Fraction","CRr2E Read Count","CRr2E Trimmed Mean","CRr2F Covered Fraction","CRr2F Read Count","CRr2F Trimmed Mean","CRr3G Covered Fraction","CRr3G Read Count","CRr3G Trimmed Mean","CRr3H Covered Fraction","CRr3H Read Count","CRr3H Trimmed Mean","CRr3I Covered Fraction","CRr3I Read Count","CRr3I Trimmed Mean","LABRr1A Covered Fraction","LABRr1A Read Count","LABRr1A Trimmed Mean","LABRr1B Covered Fraction","LABRr1B Read Count","LABRr1B Trimmed Mean","LABRr1C Covered Fraction","LABRr1C Read Count","LABRr1C Trimmed Mean","LASAr3G Covered Fraction","LASAr3G Read Count","LASAr3G Trimmed Mean","LASAr3H Covered Fraction","LASAr3H Read Count","LASAr3H Trimmed Mean","LASAr3I Covered Fraction","LASAr3I Read Count","LASAr3I Trimmed Mean","LASCr2D Covered Fraction","LASCr2D Read Count","LASCr2D Trimmed Mean","LASCr2E Covered Fraction","LASCr2E Read Count","LASCr2E Trimmed Mean","LASCr2F Covered Fraction","LASCr2F Read Count","LASCr2F Trimmed Mean","MGr1A Covered Fraction","MGr1A Read Count","MGr1A Trimmed Mean","MGr1B Covered Fraction","MGr1B Read Count","MGr1B Trimmed Mean","MGr1C Covered Fraction","MGr1C Read Count","MGr1C Trimmed Mean","MGr2D Covered Fraction","MGr2D Read Count","MGr2D Trimmed Mean","MGr2E Covered Fraction","MGr2E Read Count","MGr2E Trimmed Mean","MGr2F Covered Fraction","MGr2F Read Count","MGr2F Trimmed Mean","MGr3G Covered Fraction","MGr3G Read Count","MGr3G Trimmed Mean","MGr3H Covered Fraction","MGr3H Read Count","MGr3H Trimmed Mean","MGr3I Covered Fraction","MGr3I Read Count","MGr3I Trimmed Mean","MHr1A Covered Fraction","MHr1A Read Count","MHr1A Trimmed Mean","MHr1B Covered Fraction","MHr1B Read Count","MHr1B Trimmed Mean","MHr1C Covered Fraction","MHr1C Read Count","MHr1C Trimmed Mean","MHr2D Covered Fraction","MHr2D Read Count","MHr2D Trimmed Mean","MHr2E Covered Fraction","MHr2E Read Count","MHr2E Trimmed Mean","MHr2F Covered Fraction","MHr2F Read Count","MHr2F Trimmed Mean","MHr3G Covered Fraction","MHr3G Read Count","MHr3G Trimmed Mean","MHr3H Covered Fraction","MHr3H Read Count","MHr3H Trimmed Mean","MHr3I Covered Fraction","MHr3I Read Count","MHr3I Trimmed Mean","SEr2D Covered Fraction","SEr2D Read Count","SEr2D Trimmed Mean","SEr2E Covered Fraction","SEr2E Read Count","SEr2E Trimmed Mean","SEr2F Covered Fraction","SEr2F Read Count","SEr2F Trimmed Mean","SEr3G Covered Fraction","SEr3G Read Count","SEr3G Trimmed Mean","SEr3H Covered Fraction","SEr3H Read Count","SEr3H Trimmed Mean","SEr3I Covered Fraction","SEr3I Read Count","SEr3I Trimmed Mean"
"SEr3G3H3I__bin_117",0.08163963,0,0,0.10092609,0,0,0.1256209,0,0,0.09278563,0,0,0.13307598,0,0,0.1353017,0,0,0.10693386,0,0,0.1131635,0,0,0.13662888,0,0,0.2316414,0,0,0.18341762,0,0,0.39504078,0,0,0.1707666,0,0,0.18899626,0,0,0.18927278,0,0,0.1279559,0,0,0.14131984,0,0,0.14485954,0,0,0.10662839,0,0,0.107411504,0,0,0.116299756,0,0,0.1119602,0,0,0.10072236,0,0,0.11641587,0,0,0.15036142,0,0,0.14015704,0,0,0.13562837,0,0,0.07741525,0,0,0.06260331,0,0,0.07489537,0,0,0.18532631,0,0,0.3277788,0,0,0.1700313,0,0,0.09953766,0,0,0.23589192,0,0,0.116423644,0,0,0.08589816,0,0,0.10556051,0,0,0.106427014,0,0,0.07462734,0,0,0.117279075,0,0,0.10930372,0,0,0.16892551,0,0,0.19313845,0,0,0.13187009,0,0,0.10322575,0,0,0.114707604,0,0,0.11212625,0,0,0.4314478,0,0,0.15095918,0,0,0.1377547,0,0,0.08987618,0,0,0.15914626,0,0,0.12837654,0,0,0.12035291,0,0,0.12889329,0,0,0.12794036,0,0,0.9953397,1512203,46.729183,0.9961249,856352,23.554384,0.25667113,0,0
"MHr2D2E2F__bin_106",0.026302159,0,0,0.028443214,0,0,0.037283935,0,0,0.06249932,0,0,0.056762114,0,0,0.05107365,0,0,0.10289631,0,0,0.09380338,0,0,0.095167704,0,0,0.043520633,0,0,0.04658256,0,0,0.04865386,0,0,0.039784964,0,0,0.038445536,0,0,0.042107124,0,0,0.072555006,0,0,0.08351576,0,0,0.06822281,0,0,0.01958356,0,0,0.028425476,0,0,0.021213649,0,0,0.024479788,0,0,0.026759764,0,0,0.033846382,0,0,0.026970232,0,0,0.02660534,0,0,0.021680348,0,0,0.032207202,0,0,0.038061418,0,0,0.04957995,0,0,0.046199188,0,0,0.046370752,0,0,0.10866795,0,0,0.015456917,0,0,0.055314027,0,0,0.017164813,0,0,0.017230099,0,0,0.029890558,0,0,0.032184843,0,0,0.02007873,0,0,0.031755112,0,0,0.035246626,0,0,0.041458577,0,0,0.037049916,0,0,0.015493138,0,0,0.02414739,0,0,0.030754939,0,0,0.021289669,0,0,0.90090805,182284,3.4314382,0.99656767,868578,15.802604,0.9301192,226830,4.0963435,0.09004983,0,0,0.1340002,0,0,0.020772887,0,0,0.07017114,0,0,0.025923256,0,0,0.024677288,0,0,0.024545372,0,0,0.0077260737,0,0,0.071015246,0,0
"LASYr2D2E2F__bin_36",0.15758973,0,0,0.09353324,0,0,0.16713952,0,0,0.173302,0,0,0.14647625,0,0,0.16323751,0,0,0.19396606,0,0,0.18860035,0,0,0.19155236,0,0,0.20570354,0,0,0.18079573,0,0,0.16330566,0,0,0.12299829,0,0,0.23180185,0,0,0.2368962,0,0,0.48162302,0,0,0.68622196,129058,2.3211842,0.42729515,0,0,0.12804404,0,0,0.12358357,0,0,0.09842154,0,0,0.07898751,0,0,0.11721403,0,0,0.14442566,0,0,0.09274151,0,0,0.11836363,0,0,0.08282379,0,0,0.091400385,0,0,0.10013806,0,0,0.10516648,0,0,0.7642748,93779,2.3302515,0.27550277,0,0,0.8464155,109757,2.8595653,0.04788839,0,0,0.39725488,0,0,0.060546223,0,0,0.011903802,0,0,0.030263837,0,0,0.035940032,0,0,0.047448274,0,0,0.030432789,0,0,0.060280904,0,0,0.07425466,0,0,0.06822625,0,0,0.04250252,0,0,0.14265127,0,0,0.13482265,0,0,0.090181634,0,0,0.057161756,0,0,0.11426404,0,0,0.13088961,0,0,0.6718022,105712,2.4884853,0.09984532,0,0,0.07158269,0,0,0.12711038,0,0,0.051176086,0,0,0.052282736,0,0,0.078885496,0,0,0.025100142,0,0,0.14653976,0,0
"LASCr2D2E2F__bin_48",0.92244476,237740,5.1194015,0.88576484,176573,3.8068357,0.9273055,200765,4.6466565,0.03430246,0,0,0.10324865,0,0,0.18903652,0,0,0.027584117,0,0,0.038020194,0,0,0.028415725,0,0,0.51237375,57493,1.0558673,0.032047007,0,0,0.053188417,0,0,0.15486601,0,0,0.35251525,0,0,0.04637137,0,0,0.057002675,0,0,0.031487342,0,0,0.017385235,0,0,0.07815852,0,0,0.11378192,0,0,0.122091636,0,0,0.943701,249430,5.554625,0.96244633,375738,8.278419,0.7463313,104923,2.1431,0.055130128,0,0,0.07438556,0,0,0.06901082,0,0,0.44676727,0,0,0.43348184,0,0,0.65369785,76476,1.5538357,0.278383,0,0,0.33877322,0,0,0.18282698,0,0,0.98351336,368518,8.101583,0.97908115,339592,7.5624747,0.9898743,415781,9.31954,0.04998234,0,0,0.07244503,0,0,0.06613191,0,0,0.05898702,0,0,0.11633164,0,0,0.06873434,0,0,0.11401156,0,0,0.064047515,0,0,0.050982486,0,0,0.07340119,0,0,0.10435572,0,0,0.086991645,0,0,0.0560126,0,0,0.047753245,0,0,0.06522711,0,0,0.7992555,122852,2.5426068,0.53760874,73670,1.1716765,0.07349335,0,0,0.08056706,0,0,0.05737819,0,0,0.06986811,0,0,0.03899919,0,0,0.037234746,0,0,0.7712121,181258,2.7440174
"SEr3G3H3I__bin_168",0.035836607,0,0,0.04959877,0,0,0.104102574,0,0,0.007652492,0,0,0.019357814,0,0,0.016276509,0,0,0.003595711,0,0,0.0063198544,0,0,0.0056019765,0,0,0.084711574,0,0,0.05025106,0,0,0.059609152,0,0,0.087902315,0,0,0.07842332,0,0,0.068874404,0,0,0.0045830403,0,0,0.010006831,0,0,0.0072380425,0,0,0.059824873,0,0,0.041879505,0,0,0.054378957,0,0,0.021388574,0,0,0.03192443,0,0,0.033691272,0,0,0.026353667,0,0,0.03448145,0,0,0.057805173,0,0,0.018606354,0,0,0.015939498,0,0,0.007858729,0,0,0.0076208846,0,0,0.040861756,0,0,0.0059903497,0,0,0.119901024,0,0,0.06506534,0,0,0.06904587,0,0,0.024132472,0,0,0.03904908,0,0,0.036559228,0,0,0.021079615,0,0,0.01535832,0,0,0.016751802,0,0,0.014469764,0,0,0.029217277,0,0,0.04634639,0,0,0.052174356,0,0,0.042755023,0,0,0.05696877,0,0,0.010812419,0,0,0.008936138,0,0,0.003242896,0,0,0.016690958,0,0,0.039403874,0,0,0.06078652,0,0,0.090958335,0,0,0.09449952,0,0,0.04963077,0,0,0.9616589,118598,5.6726775,0.99524945,301956,15.311252,0.99980325,1075781,54.762974
"MHr2D2E2F__bin_7",0.15379967,0,0,0.22019799,0,0,0.1566911,0,0,0.076171234,0,0,0.12376027,0,0,0.15150778,0,0,0.040059913,0,0,0.051746137,0,0,0.048724137,0,0,0.08671419,0,0,0.059024017,0,0,0.07110708,0,0,0.06557029,0,0,0.062912695,0,0,0.059758205,0,0,0.07496226,0,0,0.057351857,0,0,0.051292613,0,0,0.08348884,0,0,0.11599343,0,0,0.13622986,0,0,0.16542512,0,0,0.17587404,0,0,0.1073685,0,0,0.32930693,0,0,0.14391638,0,0,0.13575807,0,0,0.9680795,466914,13.697866,0.96567893,367369,10.979172,0.7109684,111658,2.465232,0.37725395,0,0,0.8772471,155999,3.9277306,0.74017864,79376,2.0349278,0.95630735,324425,9.089159,0.93424356,203497,5.715516,0.93445957,215613,6.0641665,0.3694261,0,0,0.2758781,0,0,0.253516,0,0,0.35332337,0,0,0.31226322,0,0,0.3641423,0,0,0.24180809,0,0,0.52369756,393813,6.8054843,0.3813606,0,0,0.08305571,0,0,0.09902724,0,0,0.10926206,0,0,0.9935469,1132452,33.67393,0.9838305,992709,27.077145,0.99139845,816849,24.640112,0.41985118,0,0,0.97382116,3008255,89.971794,0.15085411,0,0,0.10034336,0,0,0.08689457,0,0,0.15014033,0,0,0.08466732,0,0,0.09813114,0,0,0.8375043,322496,5.2185564
"MGr3G3H3I__bin_160",0.013751168,0,0,0.02304333,0,0,0.013595034,0,0,0.015953206,0,0,0.013948308,0,0,0.050486974,0,0,0.011934759,0,0,0.013789166,0,0,0.017999487,0,0,0.014881532,0,0,0.10994802,0,0,0.09193216,0,0,0.02402076,0,0,0.020009274,0,0,0.06972329,0,0,0.12135869,0,0,0.06657148,0,0,0.24264798,0,0,0.015559487,0,0,0.015189471,0,0,0.017499298,0,0,0.016901854,0,0,0.017342787,0,0,0.015526003,0,0,0.029258924,0,0,0.018156184,0,0,0.01464056,0,0,0.018858781,0,0,0.017204901,0,0,0.015899217,0,0,0.747998,93003,2.078732,0.91507745,169662,3.997623,0.8231936,99267,2.4425657,0.01741126,0,0,0.065543264,0,0,0.02837367,0,0,0.034779068,0,0,0.031393617,0,0,0.09420813,0,0,0.19572629,0,0,0.84685475,121962,2.9109366,0.91751164,159485,3.9635396,0.9968873,483357,12.116595,0.97286826,353799,7.4622736,0.9850476,302726,7.4438324,0.014905798,0,0,0.014836949,0,0,0.015224083,0,0,0.9304204,176115,4.5339675,0.5637578,67465,1.3536156,0.349941,0,0,0.017352005,0,0,0.2036172,0,0,0.013954705,0,0,0.0124133155,0,0,0.015150532,0,0,0.017823601,0,0,0.014454141,0,0,0.017356709,0,0,0.027174832,0,0
"SEr2D2E2F__bin_5",0.88932097,104225,4.8370886,0.6428801,39721,1.7341369,0.7666741,45211,2.2013984,0.36720687,0,0,0.9912957,961113,45.199272,0.44831353,0,0,0.00038347248,0,0,0.022133274,0,0,0.00025044617,0,0,0.12445428,0,0,0.015210332,0,0,0.014268372,0,0,0.04485476,0,0,0.04703446,0,0,0.0076802257,0,0,0.0014042079,0,0,0.011321728,0,0,0.020803753,0,0,0.22002329,0,0,0.28909662,0,0,0.1713561,0,0,0.37830266,0,0,0.5726623,33146,1.3855357,0.7765987,60336,2.6970608,0.33176947,0,0,0.23761731,0,0,0.62972313,40888,1.7229149,0.018905342,0,0,0.014325595,0,0,0.022710713,0,0,0.03811761,0,0,0.008980019,0,0,0.003077441,0,0,0.07027319,0,0,0.06373335,0,0,0.10712185,0,0,0.0048487717,0,0,0.01849586,0,0,0.026435448,0,0,0.003049944,0,0,0.0061998433,0,0,0.0049331207,0,0,0.020657351,0,0,0.09624602,0,0,0.0007896115,0,0,0.5055721,25997,1.0556338,0.31868088,0,0,0.23020834,0,0,0.0035337436,0,0,0.001622698,0,0,0.0037971952,0,0,0.0096299155,0,0,0.08419413,0,0,0.7379586,56662,2.461051,0.99995875,1777316,92.34731,0.97713506,142725,7.2178154,0.551254,24322,1.0871416,0.0074888607,0,0,0.08226748,0,0,0.09621518,0,0
"LASAr3G3H3I__bin_6",0.06787577,0,0,0.16781959,0,0,0.49489927,0,0,0.17202842,0,0,0.9283258,98538,5.157876,0.88402057,69353,3.6015022,0.23069125,0,0,0.18110482,0,0,0.22289544,0,0,0.19048224,0,0,0.3204543,0,0,0.22727282,0,0,0.51324415,22136,0.99499965,0.7459513,41932,2.0886168,0.07835391,0,0,0.65872717,33119,1.5691248,0.62687427,31052,1.4331367,0.7835817,49492,2.4472826,0.22348773,0,0,0.7436218,39368,2.0031583,0.33846653,0,0,0.20844628,0,0,0.16239294,0,0,0.9489936,129535,7.1219172,0.8854498,71027,3.6319063,0.77950454,48886,2.4072163,0.57037926,30019,1.32933,0.5773182,24203,1.1668375,0.53877306,20488,1.0004598,0.14494139,0,0,0.98201895,186582,9.96123,0.96262646,115986,6.1628375,0.9911513,231681,13.402838,0.18256167,0,0,0.83295745,53436,2.7780032,0.86700165,59289,3.162457,0.08260043,0,0,0.045509662,0,0,0.048915543,0,0,0.034005746,0,0,0.030824304,0,0,0.363453,0,0,0.47883487,0,0,0.4366274,0,0,0.09388922,0,0,0.15926498,0,0,0.8089408,49939,2.5640159,0.29288435,0,0,0.19488798,0,0,0.3317524,0,0,0.69047153,32951,1.654372,0.6415742,29094,1.4200236,0.09613037,0,0,0.5272545,28433,1.1973668,0.6900125,34070,1.7167346,0.9642733,128865,7.1061583,0.9815146,433472,24.63613,0.46622822,0,0,0.2685315,0,0,0.37180382,0,0
"MHr2D2E2F__bin_59",0.2157968,0,0,0.27702603,0,0,0.2153346,0,0,0.16166183,0,0,0.19725211,0,0,0.2716213,0,0,0.08486994,0,0,0.09156197,0,0,0.100861475,0,0,0.117748156,0,0,0.102351084,0,0,0.1216841,0,0,0.059016537,0,0,0.053028822,0,0,0.07597853,0,0,0.10564006,0,0,0.10942133,0,0,0.18012555,0,0,0.13004707,0,0,0.14520667,0,0,0.18309426,0,0,0.16660517,0,0,0.1579276,0,0,0.11444222,0,0,0.19996883,0,0,0.19480072,0,0,0.161115,0,0,0.19810525,0,0,0.19346762,0,0,0.26136646,0,0,0.15851319,0,0,0.14613795,0,0,0.36202905,0,0,0.13431074,0,0,0.19870295,0,0,0.15049168,0,0,0.16819677,0,0,0.19181302,0,0,0.18716529,0,0,0.20046435,0,0,0.19117615,0,0,0.22427306,0,0,0.19797884,0,0,0.30536717,0,0,0.24368925,0,0,0.12847587,0,0,0.13194436,0,0,0.14248289,0,0,0.97882986,340674,8.500346,0.9856465,442365,10.716872,0.99375826,460645,12.530179,0.14900267,0,0,0.23269418,0,0,0.16509235,0,0,0.11096889,0,0,0.06756811,0,0,0.14519274,0,0,0.045921225,0,0,0.05487079,0,0,0.32119474,0,0
"SEr2D2E2F__bin_83",0.2828864,0,0,0.06538102,0,0,0.07062236,0,0,0.010034329,0,0,0.08268018,0,0,0.04534749,0,0,0.029381186,0,0,0.03107403,0,0,0.024428928,0,0,0.04752618,0,0,0.07932426,0,0,0.09861285,0,0,0.103221186,0,0,0.16640863,0,0,0.09748393,0,0,0.04637273,0,0,0.046351522,0,0,0.033901796,0,0,0.050316457,0,0,0.088641934,0,0,0.08210597,0,0,0.08665507,0,0,0.095578365,0,0,0.07667559,0,0,0.10379025,0,0,0.08289632,0,0,0.08673144,0,0,0.05458076,0,0,0.049312852,0,0,0.03650549,0,0,0.07856979,0,0,0.08829897,0,0,0.06935527,0,0,0.087476484,0,0,0.109055586,0,0,0.083760045,0,0,0.080256104,0,0,0.09062922,0,0,0.06855271,0,0,0.1375544,0,0,0.10858034,0,0,0.10336032,0,0,0.09390673,0,0,0.1511773,0,0,0.16659981,0,0,0.046710443,0,0,0.08252819,0,0,0.061271597,0,0,0.046732936,0,0,0.028125234,0,0,0.028120093,0,0,0.0439493,0,0,0.07562796,0,0,0.11563921,0,0,0.99111086,927433,13.212519,0.9646994,437103,6.0127163,0.71975553,156055,1.9491293,0.85584635,267522,3.3010147,0.74949396,252366,2.889489,0.98077816,860609,9.5494585
"CRr2D2E2F__bin_119",0.74928975,138615,3.9095945,0.41944852,0,0,0.38140345,0,0,0.14645258,0,0,0.3550889,0,0,0.20454963,0,0,0.008768235,0,0,0.06399626,0,0,0.01599194,0,0,0.3434852,0,0,0.256232,0,0,0.27379644,0,0,0.38035974,0,0,0.30575395,0,0,0.32890967,0,0,0.105441526,0,0,0.14112264,0,0,0.0821156,0,0,0.83544517,188589,5.5776258,0.7212218,91180,2.602922,0.7792709,132602,3.7161076,0.9829737,290355,10.344287,0.91173744,177214,5.5856786,0.8885261,131897,4.3418274,0.92187333,364331,10.681176,0.8295702,192928,5.5292444,0.66155386,129275,3.3606718,0.6070086,52972,1.5462471,0.5670095,45516,1.3059804,0.50204307,43871,1.1371571,0.21190625,0,0,0.2864108,0,0,0.046222705,0,0,0.7140791,164262,4.374474,0.58715796,135357,3.5331023,0.74121517,150709,4.2561913,0.8974685,360757,13.215126,0.9054706,254714,9.170558,0.7841943,93746,3.1512735,0.88381016,266423,9.657468,0.8457193,155440,5.2515874,0.8604536,159634,5.641149,0.87224054,162809,5.599378,0.8709531,233486,6.7216616,0.83594996,158557,5.2777853,0.8565049,225731,6.567371,0.7254952,94796,2.6810272,0.65984815,88697,2.384846,0.13688037,0,0,0.022901038,0,0,0.021921255,0,0,0.09401818,0,0,0.3537852,0,0,0.7038145,156144,4.0495167,0.50200075,178997,4.035346,0.679216,205710,5.298463,0.69346154,136267,3.7584805,0.40180787,0,0,0.46837348,0,0,0.7445195,248213,5.90969
"MGr2D2E2F__bin_45",0.015479169,0,0,0.39122412,0,0,0.018873762,0,0,0.028510567,0,0,0.008656982,0,0,0.010698028,0,0,0.0067102616,0,0,0.009649456,0,0,0.0076425094,0,0,0.07990796,0,0,0.00990163,0,0,0.025857372,0,0,0.02771142,0,0,0.046120707,0,0,0.022644829,0,0,0.007984059,0,0,0.007734909,0,0,0.008929507,0,0,0.057661608,0,0,0.24166153,0,0,0.19377945,0,0,0.13110405,0,0,0.2157808,0,0,0.17468074,0,0,0.24889539,0,0,0.050710723,0,0,0.14250691,0,0,0.7702261,833774,30.617815,0.749206,635262,23.751976,0.7114747,119384,3.9062176,0.053822067,0,0,0.025241924,0,0,0.016317641,0,0,0.18744567,0,0,0.0961453,0,0,0.110362224,0,0,0.98104703,527785,19.343452,0.70774794,245757,8.10234,0.6282005,125331,4.041583,0.9884107,1206048,47.08872,0.93320596,250273,9.162766,0.79955155,92852,3.3122082,0.26452994,0,0,0.7557524,167848,4.8525534,0.68588907,104254,3.3044796,0.05654786,0,0,0.2113819,0,0,0.15504277,0,0,0.5188227,54439,1.4445442,0.120030105,0,0,0.1633043,0,0,0.018877337,0,0,0.4985399,0,0,0.20556732,0,0,0.016145492,0,0,0.009585655,0,0,0.009495456,0,0,0.00730371,0,0,0.0071172607,0,0,0.7631977,216434,6.6865087
"LASAr3G3H3I__bin_113",0.7911221,144531,2.950519,0.9285242,341953,7.282906,0.93324167,265996,6.3634214,0.1340705,0,0,0.8151561,213653,3.566818,0.9542398,647069,14.680947,0.054917965,0,0,0.14557242,0,0,0.09525091,0,0,0.6732255,93889,1.84012,0.8280516,191371,3.9788148,0.49484143,0,0,0.89696336,292800,6.5320745,0.7933175,148421,3.091117,0.8868126,291486,6.2736144,0.89994293,388900,8.713705,0.85617834,227567,4.9373803,0.58813965,85052,1.5192938,0.6956229,104268,2.0643172,0.88896495,266455,5.4842424,0.84982514,191825,3.9672697,0.9393515,1022835,24.942009,0.93554765,1292116,31.029217,0.9184581,361332,8.098,0.92884886,688706,15.245639,0.918471,539314,12.11235,0.8958038,351986,7.054803,0.2575331,0,0,0.25240546,0,0,0.41824362,0,0,0.982496,1205657,27.694466,0.9717277,666842,15.271626,0.9747103,413487,9.970403,0.8667946,216056,4.7013016,0.95887494,672254,16.307163,0.89820963,241353,5.5990214,0.4749645,0,0,0.5948932,162719,2.5468035,0.42675856,0,0,0.48325703,0,0,0.61910427,157573,2.961601,0.7069834,238808,4.86227,0.84797895,303591,6.135848,0.7228611,608732,9.837306,0.66409904,634827,12.269291,0.7165029,112155,2.2401032,0.8603429,227255,4.459018,0.8059496,164211,3.21119,0.4667292,0,0,0.5219325,154584,2.5433125,0.4796929,0,0,0.67603445,91075,1.8436782,0.89860725,314558,6.903364,0.902229,402948,8.095362,0.88232094,273984,6.2215495,0.9122961,659213,13.064532,0.9360276,898433,21.525265,0.35611442,0,0,0.24233954,0,0,0.57972735,340940,3.257366
"SEr3G3H3I__bin_100",0.5334202,42823,1.1333933,0.6414277,61470,1.7191538,0.640462,55361,1.618008,0.5931069,86357,2.227222,0.6781174,105127,2.8682604,0.7425089,107887,3.0434287,0.11779674,0,0,0.13411209,0,0,0.18354188,0,0,0.20579077,0,0,0.099684276,0,0,0.109715514,0,0,0.1565291,0,0,0.1344622,0,0,0.09362246,0,0,0.06432544,0,0,0.0973058,0,0,0.117274486,0,0,0.34937602,0,0,0.40924403,0,0,0.34939864,0,0,0.23008773,0,0,0.13539523,0,0,0.38680285,0,0,0.509639,40191,1.0220892,0.63181686,59086,1.5884532,0.457281,0,0,0.34272996,0,0,0.29506838,0,0,0.16289939,0,0,0.020923212,0,0,0.022818383,0,0,0.09763755,0,0,0.3494573,0,0,0.26134348,0,0,0.21546115,0,0,0.32627445,0,0,0.32768586,0,0,0.09669512,0,0,0.19191322,0,0,0.54192275,40394,1.067474,0.3229954,0,0,0.4844581,0,0,0.8109667,135799,3.1790032,0.4208698,0,0,0.3298038,0,0,0.40355605,0,0,0.28788036,0,0,0.0068341205,0,0,0.029928742,0,0,0.009258265,0,0,0.03429238,0,0,0.11146137,0,0,0.46649134,0,0,0.9643112,190817,5.721371,0.9884754,439461,13.540949,0.9686697,198654,6.006192,0.93945974,164459,4.7292814,0.9918501,390818,11.383533,0.8795857,144542,3.93877
"BOr3G3H3I__bin_26",0.012775103,0,0,0.0129663665,0,0,0.024049219,0,0,0.010112155,0,0,0.011232053,0,0,0.01194965,0,0,0.0070084385,0,0,0.0083045,0,0,0.009506368,0,0,0.984256,207402,9.826178,0.42814896,0,0,0.95402056,116378,5.4555044,0.98097575,217453,10.360402,0.9529197,125640,5.85306,0.9351207,115844,5.230568,0.9612947,119266,5.5972533,0.98717207,172016,8.275417,0.8473114,67366,3.0619135,0.009232774,0,0,0.008523087,0,0,0.010718661,0,0,0.014731958,0,0,0.25137085,0,0,0.0119176535,0,0,0.008382515,0,0,0.008442555,0,0,0.00837928,0,0,0.034832954,0,0,0.036135126,0,0,0.146799,0,0,0.03174937,0,0,0.050382454,0,0,0.043155428,0,0,0.5202865,30336,1.233348,0.87212133,67261,3.1540933,0.28224695,0,0,0.004958828,0,0,0.0070702755,0,0,0.0067118364,0,0,0.004245545,0,0,0.006173998,0,0,0.0072651342,0,0,0.0071195294,0,0,0.0097450875,0,0,0.005785719,0,0,0.008963137,0,0,0.008816094,0,0,0.009326249,0,0,0.020395081,0,0,0.024186196,0,0,0.023082836,0,0,0.8244256,56262,2.5862577,0.8812668,72096,3.3346698,0.00794678,0,0,0.012073684,0,0,0.008237271,0,0,0.008528479,0,0,0.016669039,0,0,0.0142645845,0,0,0.23942155,0,0
"BAr1A1B1C__bin_127",0.9947204,678353,22.433195,0.98625815,216364,7.0655503,0.99436694,226849,7.8001747,0.027361088,0,0,0.6911482,60438,1.7412361,0.6934616,57750,1.6848025,0.011297653,0,0,0.019929938,0,0,0.0147358375,0,0,0.73105776,65182,1.9110227,0.21574777,0,0,0.1460819,0,0,0.6440961,52857,1.5000446,0.67232037,56967,1.6156429,0.31494176,0,0,0.048815098,0,0,0.042803846,0,0,0.039357424,0,0,0.5328626,39558,1.0524726,0.7484183,68756,2.0009768,0.7678346,69497,2.091598,0.85690135,89937,2.8451443,0.7189122,61664,1.8288269,0.9447618,141916,4.5675187,0.19305992,0,0,0.15629712,0,0,0.27139804,0,0,0.04480711,0,0,0.04013315,0,0,0.022946829,0,0,0.36162084,0,0,0.37975731,0,0,0.77488613,64959,2.0674186,0.6579959,52105,1.5163825,0.79743034,75341,2.3319523,0.7661085,68271,2.1073117,0.052085876,0,0,0.07315784,0,0,0.08852186,0,0,0.055908047,0,0,0.05841885,0,0,0.079109974,0,0,0.15818556,0,0,0.11226743,0,0,0.048797168,0,0,0.51569396,37883,0.9917082,0.7817567,75676,2.246667,0.5904394,45637,1.2492439,0.014491153,0,0,0.016383462,0,0,0.011268823,0,0,0.27674767,0,0,0.16621266,0,0,0.25553107,0,0,0.9320166,140452,4.508732,0.6580654,53350,1.5557048,0.97190654,214632,7.0233364,0.8495872,110685,3.2190685,0.85241365,122658,3.6557326,0.98681074,736793,21.211124
