Host,Cluster,order,treatment,MeanZS,Title,Cluster.size,site
LAWAr2D2E2F__bin_7,2,281,DAM,0.9691391816432973,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_7,2,281,NAT,-0.48456959082164863,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_7,2,281,REST,-0.48456959082164863,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_79,2,222,DAM,0.5302789634138476,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_79,2,222,NAT,0.21589109647018254,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_79,2,222,REST,-0.7461700598840302,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_93,2,279,DAM,0.9460502339838119,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_93,2,279,NAT,-0.5209131375012587,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_93,2,279,REST,-0.42513709648255327,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_95,2,244,DAM,0.5838025988833857,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_95,2,244,NAT,-0.41634125078653017,Damaged-abundant,174,Moor_House
LAWAr2D2E2F__bin_95,2,244,REST,-0.1674613480968556,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_10,1,61,DAM,-0.5037940371253445,Natural-abundant,57,Moor_House
MGr1A1B1C__bin_10,1,61,NAT,1.0075880742506889,Natural-abundant,57,Moor_House
MGr1A1B1C__bin_10,1,61,REST,-0.5037940371253445,Natural-abundant,57,Moor_House
MGr1A1B1C__bin_104,2,282,DAM,0.9723501861941802,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_104,2,282,NAT,-0.48617509309708995,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_104,2,282,REST,-0.48617509309708995,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_134,3,46,DAM,-0.0627869940902714,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_134,3,46,NAT,-0.8981519010790987,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_134,3,46,REST,0.96093889516937,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_146,2,248,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_146,2,248,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_146,2,248,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_25,3,54,DAM,-0.4208369134674237,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_25,3,54,NAT,-0.6918559994889435,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_25,3,54,REST,1.1126929129563672,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_41,3,52,DAM,-0.28814600970745674,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_41,3,52,NAT,-0.7837896641919718,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_41,3,52,REST,1.0719356738994283,Restored-abundant,54,Moor_House
MGr1A1B1C__bin_50,2,150,DAM,NA,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_50,2,150,NAT,NA,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_50,2,150,REST,NA,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_51,1,74,DAM,-0.4971447043087156,Natural-abundant,57,Moor_House
MGr1A1B1C__bin_51,1,74,NAT,1.0671138264959716,Natural-abundant,57,Moor_House
MGr1A1B1C__bin_51,1,74,REST,-0.5699691221872565,Natural-abundant,57,Moor_House
MGr1A1B1C__bin_54,2,212,DAM,0.13563644852910947,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_54,2,212,NAT,0.5166759186912486,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_54,2,212,REST,-0.6523123672203582,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_70,2,149,DAM,NA,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_70,2,149,NAT,NA,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_70,2,149,REST,NA,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_74,2,273,DAM,0.9941765490127781,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_74,2,273,NAT,-0.4970882745063892,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_74,2,273,REST,-0.4970882745063892,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_94,2,242,DAM,0.5981707609636937,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_94,2,242,NAT,-0.5696655214222044,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_94,2,242,REST,-0.028505239541489313,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_97,2,275,DAM,1.0070272010946884,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_97,2,275,NAT,-0.5035136005473442,Damaged-abundant,174,Moor_House
MGr1A1B1C__bin_97,2,275,REST,-0.5035136005473442,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_102,2,271,DAM,0.9896154161285567,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_102,2,271,NAT,-0.4948077080642783,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_102,2,271,REST,-0.4948077080642783,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_108,3,2,DAM,-0.5599375913462489,Restored-abundant,54,Moor_House
MGr2D2E2F__bin_108,3,2,NAT,-0.654035954217737,Restored-abundant,54,Moor_House
MGr2D2E2F__bin_108,3,2,REST,1.213973545563986,Restored-abundant,54,Moor_House
MGr2D2E2F__bin_111,2,200,DAM,0.6549782132543004,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_111,2,200,NAT,-0.1745601922721195,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_111,2,200,REST,-0.4804180209821809,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_116,2,148,DAM,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_116,2,148,NAT,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_116,2,148,REST,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_117,2,147,DAM,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_117,2,147,NAT,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_117,2,147,REST,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_123,2,146,DAM,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_123,2,146,NAT,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_123,2,146,REST,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_27,2,145,DAM,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_27,2,145,NAT,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_27,2,145,REST,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_53,2,144,DAM,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_53,2,144,NAT,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_53,2,144,REST,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_71,2,143,DAM,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_71,2,143,NAT,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_71,2,143,REST,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_76,1,100,DAM,-0.33333333333333326,Natural-abundant,57,Moor_House
MGr2D2E2F__bin_76,1,100,NAT,0.6666666666666666,Natural-abundant,57,Moor_House
MGr2D2E2F__bin_76,1,100,REST,-0.33333333333333326,Natural-abundant,57,Moor_House
MGr2D2E2F__bin_9,2,142,DAM,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_9,2,142,NAT,NA,Damaged-abundant,174,Moor_House
MGr2D2E2F__bin_9,2,142,REST,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_115,2,262,DAM,0.6666666666666669,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_115,2,262,NAT,-0.33333333333333326,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_115,2,262,REST,-0.33333333333333326,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_121,3,34,DAM,-0.33333333333333337,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_121,3,34,NAT,-0.33333333333333337,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_121,3,34,REST,0.6666666666666667,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_132,2,141,DAM,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_132,2,141,NAT,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_132,2,141,REST,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_147,2,140,DAM,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_147,2,140,NAT,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_147,2,140,REST,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_160,3,17,DAM,-0.4144853021546316,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_160,3,17,NAT,-0.4144853021546316,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_160,3,17,REST,0.8289706043092633,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_48,2,139,DAM,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_48,2,139,NAT,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_48,2,139,REST,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_57,2,138,DAM,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_57,2,138,NAT,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_57,2,138,REST,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_71,2,137,DAM,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_71,2,137,NAT,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_71,2,137,REST,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_73,2,136,DAM,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_73,2,136,NAT,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_73,2,136,REST,NA,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_77,3,39,DAM,-0.1751503635481258,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_77,3,39,NAT,-0.6324965028749311,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_77,3,39,REST,0.8076468664230568,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_81,3,30,DAM,-0.3333333333333333,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_81,3,30,NAT,-0.3333333333333333,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_81,3,30,REST,0.6666666666666666,Restored-abundant,54,Moor_House
MGr3G3H3I__bin_91,2,205,DAM,0.48746282720732614,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_91,2,205,NAT,0.5162779816530826,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_91,2,205,REST,-1.0037408088604085,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_97,2,247,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_97,2,247,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
MGr3G3H3I__bin_97,2,247,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
MHr1A1B1C__bin_101,2,194,DAM,0.8265923907595568,Damaged-abundant,174,Moor_House
MHr1A1B1C__bin_101,2,194,NAT,0.18288128144405102,Damaged-abundant,174,Moor_House
MHr1A1B1C__bin_101,2,194,REST,-1.0094736722036077,Damaged-abundant,174,Moor_House
MHr1A1B1C__bin_12,1,80,DAM,-0.35022375470924205,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_12,1,80,NAT,1.2058561390865155,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_12,1,80,REST,-0.8556323843772734,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_14,1,71,DAM,-0.5131452676479171,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_14,1,71,NAT,1.123989351660093,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_14,1,71,REST,-0.6108440840121764,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_37,1,94,DAM,-0.5156817191195675,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_37,1,94,NAT,1.2446262609485181,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_37,1,94,REST,-0.7289445418289509,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_47,1,73,DAM,-0.4261708306571469,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_47,1,73,NAT,1.0057604361149817,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_47,1,73,REST,-0.5795896054578349,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_83,1,84,DAM,-0.2712127097842649,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_83,1,84,NAT,1.0665965081603257,Natural-abundant,57,Moor_House
MHr1A1B1C__bin_83,1,84,REST,-0.795383798376061,Natural-abundant,57,Moor_House
MHr2D2E2F__bin_10,3,13,DAM,-0.5506112330705372,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_10,3,13,NAT,-0.5506112330705372,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_10,3,13,REST,1.1012224661410746,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_102,3,10,DAM,-0.6055674620697742,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_102,3,10,NAT,-0.6055674620697742,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_102,3,10,REST,1.2111349241395486,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_106,3,22,DAM,-0.5158309072047309,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_106,3,22,NAT,-0.5158309072047309,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_106,3,22,REST,1.0316618144094618,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_120,3,12,DAM,-0.5602022409534284,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_120,3,12,NAT,-0.5602022409534284,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_120,3,12,REST,1.1204044819068566,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_126,3,8,DAM,-0.6522420007522216,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_126,3,8,NAT,-0.6522420007522216,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_126,3,8,REST,1.3044840015044434,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_129,3,15,DAM,-0.5401067131801225,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_129,3,15,NAT,-0.5983411040327408,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_129,3,15,REST,1.1384478172128634,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_132,3,23,DAM,-0.5252802438244598,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_132,3,23,NAT,-0.5252802438244598,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_132,3,23,REST,1.0505604876489196,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_133,3,14,DAM,-0.5522839894171165,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_133,3,14,NAT,-0.5522839894171165,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_133,3,14,REST,1.104567978834233,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_16,3,18,DAM,-0.4508873742458422,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_16,3,18,NAT,-0.4508873742458422,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_16,3,18,REST,0.9017747484916845,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_20,3,50,DAM,-0.3282037793045546,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_20,3,50,NAT,-0.5852151076877445,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_20,3,50,REST,0.913418886992299,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_21,3,16,DAM,-0.5762873495005054,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_21,3,16,NAT,-0.5762873495005054,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_21,3,16,REST,1.1525746990010108,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_27,3,3,DAM,-0.5142028037351198,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_27,3,3,NAT,-0.6853890169337428,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_27,3,3,REST,1.1995918206688627,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_37,3,48,DAM,-0.32178533768111717,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_37,3,48,NAT,-0.6618910607488654,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_37,3,48,REST,0.9836763984299827,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_41,3,42,DAM,-0.16311163236623688,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_41,3,42,NAT,-0.5614280276472616,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_41,3,42,REST,0.7245396600134986,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_42,2,228,DAM,0.2332075731247765,Damaged-abundant,174,Moor_House
MHr2D2E2F__bin_42,2,228,NAT,-0.6177473569166537,Damaged-abundant,174,Moor_House
MHr2D2E2F__bin_42,2,228,REST,0.38453978379187714,Damaged-abundant,174,Moor_House
MHr2D2E2F__bin_48,3,40,DAM,-0.16589087541295228,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_48,3,40,NAT,-0.6345132400863994,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_48,3,40,REST,0.8004041154993518,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_49,3,21,DAM,-0.5356034394526649,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_49,3,21,NAT,-0.5356034394526649,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_49,3,21,REST,1.0712068789053293,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_5,3,11,DAM,-0.6044361192996944,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_5,3,11,NAT,-0.6044361192996944,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_5,3,11,REST,1.208872238599389,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_50,3,9,DAM,-0.6235937631601685,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_50,3,9,NAT,-0.6235937631601685,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_50,3,9,REST,1.2471875263203371,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_59,3,5,DAM,-0.6606786408719931,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_59,3,5,NAT,-0.6606786408719931,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_59,3,5,REST,1.321357281743986,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_7,2,229,DAM,0.34188017808517035,Damaged-abundant,174,Moor_House
MHr2D2E2F__bin_7,2,229,NAT,-0.6531278353563674,Damaged-abundant,174,Moor_House
MHr2D2E2F__bin_7,2,229,REST,0.3112476572711971,Damaged-abundant,174,Moor_House
MHr2D2E2F__bin_75,3,20,DAM,-0.392722651238562,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_75,3,20,NAT,-0.5953690116391163,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_75,3,20,REST,0.9880916628776785,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_85,3,4,DAM,-0.48512387589597905,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_85,3,4,NAT,-0.6991905104161557,Restored-abundant,54,Moor_House
MHr2D2E2F__bin_85,3,4,REST,1.1843143863121346,Restored-abundant,54,Moor_House
MHr3G3H3I__bin_100,2,233,DAM,0.5835250143107309,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_100,2,233,NAT,-0.7703347711951012,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_100,2,233,REST,0.18680975688437024,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_20,2,234,DAM,0.6159303566010382,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_20,2,234,NAT,-0.8044615636776171,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_20,2,234,REST,0.18853120707657892,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_38,2,236,DAM,0.5009476419332091,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_38,2,236,NAT,-0.7635377931525644,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_38,2,236,REST,0.2625901512193553,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_66,2,192,DAM,0.849531867972641,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_66,2,192,NAT,0.2511679836900916,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_66,2,192,REST,-1.1006998516627329,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_85,2,225,DAM,0.33127622236997634,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_85,2,225,NAT,0.2966831321561461,Damaged-abundant,174,Moor_House
MHr3G3H3I__bin_85,2,225,REST,-0.6279593545261225,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_107,2,135,DAM,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_107,2,135,NAT,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_107,2,135,REST,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_114,2,246,DAM,0.6666666666666666,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_114,2,246,NAT,-0.3333333333333333,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_114,2,246,REST,-0.3333333333333333,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_123,2,134,DAM,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_123,2,134,NAT,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_123,2,134,REST,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_124,2,133,DAM,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_124,2,133,NAT,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_124,2,133,REST,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_128,1,76,DAM,-0.46583169141800723,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_128,1,76,NAT,1.0427792572327275,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_128,1,76,REST,-0.5769475658147203,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_135,2,195,DAM,0.6853695547303457,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_135,2,195,NAT,-0.011658433851373865,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_135,2,195,REST,-0.6737111208789718,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_161,1,63,DAM,-0.5011705425903815,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_161,1,63,NAT,1.0023410851807633,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_161,1,63,REST,-0.5011705425903815,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_178,2,132,DAM,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_178,2,132,NAT,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_178,2,132,REST,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_26,2,256,DAM,0.6666666666666667,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_26,2,256,NAT,-0.33333333333333337,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_26,2,256,REST,-0.33333333333333337,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_29,2,215,DAM,0.3783350600688854,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_29,2,215,NAT,0.11574789391921685,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_29,2,215,REST,-0.4940829539881022,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_5,2,216,DAM,0.3837395539602274,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_5,2,216,NAT,0.10943292390805624,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_5,2,216,REST,-0.4931724778682836,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_57,2,280,DAM,0.9640119334537216,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_57,2,280,NAT,-0.4820059667268608,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_57,2,280,REST,-0.4820059667268608,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_66,1,65,DAM,-0.373316788002559,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_66,1,65,NAT,1.0699270101975782,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_66,1,65,REST,-0.6966102221950193,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_67,2,227,DAM,0.20100353447579256,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_67,2,227,NAT,-0.5025186838112974,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_67,2,227,REST,0.3015151493355047,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_78,2,131,DAM,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_78,2,131,NAT,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_78,2,131,REST,NA,Damaged-abundant,174,Moor_House
SEr2D2E2F__bin_80,1,82,DAM,-0.2940416517050899,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_80,1,82,NAT,1.1880136274041186,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_80,1,82,REST,-0.8939719756990289,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_92,1,88,DAM,-0.4624662972367741,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_92,1,88,NAT,1.2022728445181203,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_92,1,88,REST,-0.7398065472813461,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_99,1,99,DAM,-0.33333333333333326,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_99,1,99,NAT,0.6666666666666669,Natural-abundant,57,Moor_House
SEr2D2E2F__bin_99,1,99,REST,-0.33333333333333326,Natural-abundant,57,Moor_House
SEr3G3H3I__bin_10,2,208,DAM,-0.07534047312727365,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_10,2,208,NAT,0.5252685044822326,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_10,2,208,REST,-0.44992803135495885,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_100,2,130,DAM,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_100,2,130,NAT,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_100,2,130,REST,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_11,3,28,DAM,-0.4947783357953315,Restored-abundant,54,Moor_House
SEr3G3H3I__bin_11,3,28,NAT,-0.4947783357953315,Restored-abundant,54,Moor_House
SEr3G3H3I__bin_11,3,28,REST,0.989556671590663,Restored-abundant,54,Moor_House
SEr3G3H3I__bin_119,2,129,DAM,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_119,2,129,NAT,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_119,2,129,REST,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_127,2,128,DAM,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_127,2,128,NAT,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_127,2,128,REST,NA,Damaged-abundant,174,Moor_House
SEr3G3H3I__bin_132,2,127,DAM,NA,Damaged-abundant,174,Moor_House
